time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
2.694,4,Atta_4,151.1,357.3,1.2,-11.1,-0.1,,,,
2.753,3,Atta_3,525.0,1538.1,270.3,7.5,0.8,,,,
2.753,4,Atta_4,158.2,359.9,1.3,7.6,0.1,,,,
2.813,2,Atta_2,136.1,1222.0,0.7,-5.2,0.1,,,,
2.813,3,Atta_3,520.6,1542.2,269.5,-6.0,-0.8,,,,
2.867,2,Atta_2,143.6,1219.5,0.7,7.9,0.0,,,,
2.867,3,Atta_3,512.8,1547.6,269.5,-9.5,0.0,,,,
2.925,1,Atta_1,555.9,112.3,86.9,8.5,-0.2,,,,
2.986,4,Atta_4,128.8,351.0,1.2,-30.7,-0.1,,,,
3.122,2,Atta_2,147.7,1220.5,0.7,4.2,0.0,,,,
3.122,3,Atta_3,520.3,1545.4,270.5,7.8,1.0,,,,
3.189,4,Atta_4,145.1,356.1,0.8,17.1,-0.4,,,,
3.25,1,Atta_1,552.0,109.7,87.2,-4.7,0.3,,,,
3.25,2,Atta_2,142.7,1220.3,0.6,-5.0,-0.1,,,,
3.25,3,Atta_3,516.2,1546.0,269.2,-4.1,-1.3,,,,
3.25,4,Atta_4,165.8,363.2,1.6,21.9,0.8,,,,
3.384,3,Atta_3,524.8,1538.2,270.4,11.6,1.2,,,,
3.384,4,Atta_4,161.9,361.9,1.9,-4.1,0.3,,,,
3.555,4,Atta_4,125.1,349.5,2.2,-38.8,0.3,,,,
3.607,3,Atta_3,528.6,1539.8,270.3,-4.1,-0.1,,,,
3.684,4,Atta_4,156.7,360.4,1.6,33.4,-0.6,,,,
3.742,2,Atta_2,148.7,1219.9,0.0,6.0,-0.6,,,,
3.803,2,Atta_2,144.1,1218.2,0.0,-4.9,0.0,,,,
3.803,3,Atta_3,505.6,1548.6,269.5,-24.6,-0.8,,,,
3.803,4,Atta_4,133.8,350.5,0.9,-24.9,-0.7,,,,
3.86,2,Atta_2,139.6,1217.8,0.2,-4.5,0.2,,,,
3.917,1,Atta_1,558.5,114.2,87.5,7.9,0.3,,,,
3.917,2,Atta_2,145.0,1222.7,0.4,7.3,0.2,,,,
3.917,3,Atta_3,512.5,1553.0,269.6,-8.2,0.1,,,,
3.917,4,Atta_4,129.6,350.9,0.6,-4.2,-0.3,,,,
4.029,1,Atta_1,553.8,110.3,87.0,-6.1,-0.5,,,,
4.029,3,Atta_3,517.5,1549.3,269.5,6.2,-0.1,,,,
4.089,1,Atta_1,549.2,107.8,87.4,-5.2,0.4,,,,
4.089,2,Atta_2,140.9,1222.3,0.3,-4.1,-0.1,,,,
4.089,4,Atta_4,117.7,345.5,359.9,-13.1,-0.7,,,,
4.15,1,Atta_1,536.5,98.7,86.3,-15.6,-1.1,,,,
4.15,3,Atta_3,513.0,1547.0,269.6,5.1,0.1,,,,
4.15,4,Atta_4,147.0,356.1,0.7,31.2,0.8,,,,
4.207,1,Atta_1,546.5,106.7,87.0,12.8,0.7,,,,
4.207,3,Atta_3,519.1,1542.1,270.4,7.8,0.8,,,,
4.207,4,Atta_4,118.7,345.7,359.8,-30.2,-0.9,,,,
4.268,1,Atta_1,550.7,109.1,87.0,4.8,0.0,,,,
4.268,4,Atta_4,123.4,347.3,359.8,5.0,0.0,,,,
4.329,1,Atta_1,554.4,111.5,87.0,4.4,0.0,,,,
4.389,2,Atta_2,145.0,1223.2,0.3,4.2,0.0,,,,
4.389,3,Atta_3,521.3,1547.6,270.0,-5.9,-0.4,,,,
4.389,4,Atta_4,160.5,361.2,1.2,39.6,1.4,,,,
4.45,3,Atta_3,525.0,1541.8,270.1,6.9,0.1,,,,
4.509,1,Atta_1,558.9,114.0,87.3,5.1,0.3,,,,
4.509,2,Atta_2,149.2,1221.6,0.7,4.5,0.4,,,,
4.509,3,Atta_3,516.8,1550.6,270.0,-12.0,-0.1,,,,
4.509,4,Atta_4,135.4,354.0,1.2,-26.1,0.0,,,,
4.565,1,Atta_1,554.1,111.3,87.3,-5.5,0.0,,,,
4.565,3,Atta_3,522.5,1542.5,270.3,9.9,0.3,,,,
4.625,3,Atta_3,514.0,1549.4,269.4,-10.9,-0.9,,,,
4.625,4,Atta_4,143.9,355.1,0.9,8.6,-0.3,,,,
4.692,2,Atta_2,141.9,1221.3,0.4,-7.3,-0.3,,,,
4.692,3,Atta_3,521.8,1542.0,270.3,10.8,0.9,,,,
4.75,1,Atta_1,545.8,105.5,87.5,-10.1,0.2,,,,
4.75,3,Atta_3,513.3,1549.0,269.6,-11.0,-0.7,,,,
4.812,3,Atta_3,511.8,1553.3,269.6,-4.6,0.0,,,,
4.867,4,Atta_4,119.6,348.2,0.4,-25.3,-0.5,,,,
4.92,1,Atta_1,556.8,113.0,87.3,13.3,-0.2,,,,
4.92,3,Atta_3,523.3,1545.5,270.8,13.9,1.2,,,,
4.98,2,Atta_2,137.8,1225.3,0.0,-5.7,-0.4,,,,
5.096,4,Atta_4,153.8,359.0,1.0,35.9,0.6,,,,
5.165,1,Atta_1,549.2,108.2,87.1,-9.0,-0.2,,,,
5.165,2,Atta_2,138.3,1219.7,0.3,5.6,0.3,,,,
5.165,3,Atta_3,517.4,1541.6,270.6,7.1,-0.2,,,,
5.165,4,Atta_4,172.9,364.8,1.2,20.0,0.2,,,,
5.224,1,Atta_1,553.6,111.5,87.1,5.5,0.0,,,,
5.224,2,Atta_2,147.4,1216.5,1.1,9.6,0.8,,,,
5.224,3,Atta_3,522.2,1538.0,269.9,6.0,-0.7,,,,
5.224,4,Atta_4,148.5,356.5,1.2,-25.8,0.0,,,,
5.283,2,Atta_2,139.5,1217.9,0.6,-8.0,-0.5,,,,
5.283,3,Atta_3,513.3,1542.7,269.4,-10.1,-0.5,,,,
5.342,2,Atta_2,146.6,1219.7,0.8,7.3,0.2,,,,
5.342,3,Atta_3,519.0,1544.9,269.4,-6.1,0.0,,,,
5.342,4,Atta_4,143.8,355.4,0.9,-4.8,-0.3,,,,
5.446,2,Atta_2,141.7,1218.7,0.6,-5.0,-0.2,,,,
5.446,3,Atta_3,515.0,1543.5,269.4,4.2,0.0,,,,
5.519,1,Atta_1,544.4,105.6,87.4,-10.9,0.3,,,,
5.519,3,Atta_3,512.6,1547.8,269.4,-4.9,0.0,,,,
5.646,2,Atta_2,135.1,1222.6,0.1,-7.7,-0.5,,,,
5.646,3,Atta_3,524.1,1538.9,270.4,14.5,1.0,,,,
5.646,4,Atta_4,150.7,357.6,1.0,7.2,0.1,,,,
5.703,1,Atta_1,555.5,111.7,87.1,12.7,-0.3,,,,
5.76,2,Atta_2,138.7,1225.5,0.0,4.6,-0.1,,,,
5.76,3,Atta_3,528.8,1540.9,270.4,-5.1,0.0,,,,
5.76,4,Atta_4,154.8,360.0,1.0,4.8,0.0,,,,
5.815,1,Atta_1,558.7,114.6,87.1,4.3,0.0,,,,
5.815,2,Atta_2,145.9,1225.0,0.5,7.2,0.5,,,,
5.815,3,Atta_3,522.6,1545.8,270.6,-7.9,0.2,,,,
5.912,1,Atta_1,555.2,111.1,87.2,-4.9,0.1,,,,
5.912,3,Atta_3,530.1,1540.6,270.6,9.1,0.0,,,,
5.912,4,Atta_4,150.0,359.1,0.6,-4.9,-0.4,,,,
5.965,1,Atta_1,549.5,108.3,87.5,-6.4,0.3,,,,
5.965,3,Atta_3,522.9,1546.2,270.3,-9.1,-0.3,,,,
5.965,4,Atta_4,159.3,361.6,1.3,9.6,0.7,,,,
6.044,2,Atta_2,141.2,1225.3,0.0,-4.7,-0.5,,,,
6.044,3,Atta_3,526.7,1543.6,270.3,4.6,0.0,,,,
6.044,4,Atta_4,128.6,350.8,359.6,-32.5,-1.7,,,,
6.16,1,Atta_1,542.6,103.6,87.5,-8.3,0.0,,,,
6.16,2,Atta_2,137.7,1218.8,0.4,-7.4,0.4,,,,
6.16,3,Atta_3,519.0,1538.6,270.3,9.2,0.0,,,,
6.16,4,Atta_4,151.6,356.6,1.3,23.7,1.7,,,,
6.234,1,Atta_1,546.4,106.6,87.5,4.8,0.0,,,,
6.234,2,Atta_2,142.0,1217.4,0.8,4.5,0.4,,,,
6.234,4,Atta_4,115.3,343.6,0.3,-38.6,-1.0,,,,
6.29,4,Atta_4,128.8,350.6,1.4,15.2,1.1,,,,
