time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
2.11,4,Atta_4,618.2,97.2,84.9,-35.3,-0.1,,,,
2.177,2,Atta_2,240.7,66.9,91.9,5.2,-0.1,,,,
2.177,3,Atta_3,255.9,1445.9,271.8,14.5,0.6,,,,
2.177,4,Atta_4,800.8,239.2,79.7,231.3,-5.2,,,,
2.237,1,Atta_1,654.0,1460.6,266.5,-15.0,0.2,,,,
2.237,2,Atta_2,253.4,73.5,91.9,14.3,0.0,,,,
2.237,3,Atta_3,268.6,1452.5,271.9,-14.3,0.1,,,,
2.237,4,Atta_4,649.7,119.2,84.9,-193.0,5.2,,,,
2.346,1,Atta_1,662.4,1465.1,266.6,-9.5,0.1,,,,
2.346,2,Atta_2,267.4,81.5,91.1,16.1,-0.8,,,,
2.346,3,Atta_3,278.9,1457.2,271.7,-11.3,-0.2,,,,
2.346,4,Atta_4,641.1,109.5,85.0,-13.0,0.1,,,,
2.452,1,Atta_1,658.4,1463.8,266.3,4.2,-0.3,,,,
2.452,4,Atta_4,634.6,105.7,83.6,-7.5,-1.4,,,,
2.515,2,Atta_2,254.5,73.7,92.0,-15.1,0.9,,,,
2.515,3,Atta_3,259.3,1463.0,271.5,-20.4,-0.2,,,,
2.515,4,Atta_4,816.8,246.9,79.5,230.5,-4.1,,,,
2.575,1,Atta_1,678.2,1477.0,266.2,-23.8,-0.1,,,,
2.575,2,Atta_2,277.7,86.6,92.0,26.5,0.0,,,,
2.575,3,Atta_3,297.4,1466.9,271.4,-38.3,-0.1,,,,
2.575,4,Atta_4,655.6,117.5,83.8,-206.7,4.3,,,,
2.639,3,Atta_3,277.4,1473.9,271.4,-21.2,0.0,,,,
2.639,4,Atta_4,660.0,121.4,83.8,5.9,0.0,,,,
2.706,1,Atta_1,667.3,1471.4,266.1,12.3,-0.1,,,,
2.706,2,Atta_2,267.7,82.1,92.2,-11.0,0.2,,,,
2.706,3,Atta_3,284.0,1461.6,271.4,14.0,0.0,,,,
2.706,4,Atta_4,648.3,115.5,84.9,-13.1,1.1,,,,
2.77,1,Atta_1,661.7,1466.9,266.1,7.2,0.0,,,,
2.77,2,Atta_2,264.4,78.7,92.1,-4.7,-0.1,,,,
2.77,3,Atta_3,260.5,1464.0,271.6,-23.6,0.2,,,,
2.77,4,Atta_4,643.1,111.5,84.9,-6.6,0.0,,,,
2.837,2,Atta_2,272.3,84.7,91.4,9.9,-0.7,,,,
2.905,4,Atta_4,657.5,122.9,83.7,18.4,-1.2,,,,
2.969,1,Atta_1,661.4,1461.5,266.7,5.4,0.6,,,,
2.969,2,Atta_2,268.1,82.9,91.3,-4.6,-0.1,,,,
2.969,3,Atta_3,263.4,1460.9,271.6,4.2,0.0,,,,
2.969,4,Atta_4,653.3,121.1,83.7,-4.6,0.0,,,,
3.084,1,Atta_1,659.2,1469.8,266.7,-8.6,0.0,,,,
3.084,3,Atta_3,268.0,1464.1,271.6,-5.6,0.0,,,,
