time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
2.602,4,Atta_4,133.8,236.7,357.1,14.8,-0.4,,,,
2.717,1,Atta_1,157.1,591.4,0.0,6.4,0.1,,,,
2.717,2,Atta_2,182.5,931.7,3.4,-10.5,0.1,,,,
2.717,3,Atta_3,157.9,1261.6,359.2,8.7,-0.1,,,,
2.717,4,Atta_4,118.9,229.3,357.0,-16.6,-0.1,,,,
2.782,2,Atta_2,169.4,926.0,3.3,-14.3,-0.1,,,,
2.782,3,Atta_3,144.8,1255.2,359.2,-14.6,0.0,,,,
2.782,4,Atta_4,104.4,221.6,356.9,-16.4,-0.1,,,,
2.834,2,Atta_2,183.0,932.4,3.3,15.0,0.0,,,,
2.834,3,Atta_3,147.8,1265.2,359.2,10.4,0.0,,,,
2.89,2,Atta_2,187.5,934.4,2.2,4.9,-1.1,,,,
2.89,3,Atta_3,152.3,1267.3,359.3,5.0,0.1,,,,
2.89,4,Atta_4,122.0,230.1,356.9,19.5,0.0,,,,
3.017,2,Atta_2,158.2,926.4,2.0,-30.4,-0.2,,,,
3.017,3,Atta_3,134.6,1259.6,359.3,-19.3,0.0,,,,
3.017,4,Atta_4,103.8,222.9,357.9,-19.6,1.0,,,,
3.08,1,Atta_1,142.5,583.9,1.1,-16.4,1.1,,,,
3.08,2,Atta_2,177.7,925.5,2.6,19.5,0.6,,,,
3.183,2,Atta_2,181.2,927.7,2.6,4.1,0.0,,,,
3.183,3,Atta_3,139.0,1261.6,359.4,4.8,0.1,,,,
3.183,4,Atta_4,111.2,224.9,357.6,7.7,-0.3,,,,
3.331,2,Atta_2,189.0,927.7,2.7,7.8,0.1,,,,
3.388,2,Atta_2,194.7,930.9,3.7,6.5,1.0,,,,
3.388,3,Atta_3,141.1,1266.3,358.6,5.1,-0.8,,,,
3.448,2,Atta_2,188.0,931.7,3.7,-6.7,0.0,,,,
3.5,3,Atta_3,149.0,1266.2,359.1,7.9,0.5,,,,
3.58,1,Atta_1,179.4,594.7,359.9,38.4,-1.2,,,,
3.58,4,Atta_4,114.4,228.3,357.3,4.7,-0.3,,,,
3.636,1,Atta_1,146.7,590.7,1.3,-32.9,1.4,,,,
3.695,1,Atta_1,151.5,590.6,359.9,4.8,-1.4,,,,
3.747,2,Atta_2,183.1,932.6,3.1,-5.0,-0.6,,,,
3.747,4,Atta_4,109.6,226.6,356.9,-5.1,-0.4,,,,
