time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
0,1,Atta_1,514.0,64.4,88.6,0,0,,,,
0,2,Atta_2,83.2,1249.7,0.2,0,0,,,,
0,3,Atta_3,90.1,360.9,356.0,0,0,,,,
0,4,Atta_4,495.1,1566.4,272.0,0,0,,,,
0.0,1,Atta_1,532.8,77.4,88.6,22.9,0.0,,,,
0.0,2,Atta_2,125.7,1245.8,0.2,42.7,0.0,,,,
0.0,3,Atta_3,109.7,369.9,355.4,21.6,-0.6,,,,
0.0,4,Atta_4,553.5,1540.5,270.7,63.9,-1.3,,,,
0.1,1,Atta_1,536.6,78.6,89.0,4.0,0.4,,,,
0.1,2,Atta_2,115.2,1247.2,359.6,-10.6,-0.6,,,,
0.1,4,Atta_4,467.4,1594.3,272.4,-101.5,1.7,,,,
0.1,1,Atta_1,532.8,77.4,89.0,-4.0,0.0,,,,
0.1,4,Atta_4,497.6,1576.7,270.7,35.0,-1.7,,,,
0.2,3,Atta_3,105.6,367.8,356.2,-4.6,0.8,,,,
0.2,1,Atta_1,529.8,74.6,89.2,-4.1,0.2,,,,
0.2,3,Atta_3,97.7,366.6,356.0,-8.0,-0.2,,,,
0.3,2,Atta_2,130.7,1245.3,359.5,15.6,-0.1,,,,
0.3,4,Atta_4,506.5,1571.1,271.6,10.5,0.9,,,,
0.4,1,Atta_1,535.6,79.6,88.5,7.7,-0.7,,,,
0.4,2,Atta_2,142.3,1247.0,0.4,11.7,0.9,,,,
0.4,3,Atta_3,108.4,371.8,356.4,11.9,0.4,,,,
0.4,4,Atta_4,485.6,1592.4,271.6,-29.8,0.0,,,,
0.4,1,Atta_1,542.3,82.4,88.4,7.3,-0.1,,,,
0.4,2,Atta_2,135.7,1247.9,0.4,-6.7,0.0,,,,
0.4,4,Atta_4,510.7,1573.7,271.5,31.3,-0.1,,,,
0.6,1,Atta_1,543.5,86.4,88.4,4.2,0.0,,,,
0.6,2,Atta_2,129.7,1247.4,359.5,-6.0,-0.9,,,,
0.6,3,Atta_3,104.7,368.4,356.1,-5.0,-0.3,,,,
0.6,4,Atta_4,520.2,1564.2,271.5,13.4,0.0,,,,
0.6,1,Atta_1,531.7,74.4,88.8,-16.8,0.4,,,,
0.6,2,Atta_2,108.6,1252.0,0.2,-21.6,0.7,,,,
0.7,1,Atta_1,542.6,86.7,88.4,16.4,-0.4,,,,
0.7,1,Atta_1,557.4,94.1,88.0,16.5,-0.4,,,,
0.7,2,Atta_2,108.3,1256.7,0.2,-4.7,0.0,,,,
0.7,4,Atta_4,522.2,1568.6,271.5,-4.8,0.0,,,,
0.8,2,Atta_2,130.7,1250.0,359.0,23.4,-1.2,,,,
0.8,4,Atta_4,517.5,1570.1,271.5,-4.9,0.0,,,,
0.8,1,Atta_1,548.3,86.5,88.0,-11.9,0.0,,,,
0.8,3,Atta_3,113.2,371.6,356.1,9.1,0.0,,,,
0.8,4,Atta_4,512.3,1574.2,271.3,-6.6,-0.2,,,,
0.9,1,Atta_1,543.1,84.8,88.1,-5.5,0.1,,,,
0.9,2,Atta_2,139.5,1244.5,359.9,10.4,0.9,,,,
0.9,4,Atta_4,505.6,1575.0,271.6,-6.7,0.3,,,,
0.9,4,Atta_4,509.4,1572.5,272.0,4.5,0.4,,,,
1.0,3,Atta_3,107.9,370.4,356.6,-5.4,0.5,,,,
1.0,4,Atta_4,520.8,1563.1,272.0,14.8,0.0,,,,
1.0,2,Atta_2,131.7,1244.5,359.6,-7.8,-0.3,,,,
1.1,1,Atta_1,546.7,87.6,88.2,4.6,0.1,,,,
1.1,2,Atta_2,126.0,1247.8,359.6,-6.6,0.0,,,,
1.1,4,Atta_4,506.5,1572.0,271.2,-16.8,-0.8,,,,
1.2,1,Atta_1,555.2,92.6,88.2,9.9,0.0,,,,
1.2,2,Atta_2,138.5,1250.6,0.3,12.8,0.7,,,,
1.2,4,Atta_4,515.0,1577.0,271.2,-9.9,0.0,,,,
1.2,2,Atta_2,113.3,1260.7,0.9,-27.1,0.6,,,,
1.2,3,Atta_3,111.8,374.3,356.0,5.5,-0.6,,,,
1.2,4,Atta_4,495.3,1595.6,271.0,-27.1,-0.2,,,,
1.3,1,Atta_1,546.8,86.0,88.4,-10.7,0.2,,,,
1.3,2,Atta_2,141.2,1252.5,0.3,29.1,-0.6,,,,
1.3,4,Atta_4,501.3,1590.2,270.7,8.1,-0.3,,,,
1.3,1,Atta_1,542.3,84.8,88.4,-4.7,0.0,,,,
1.3,2,Atta_2,103.8,1257.8,0.9,-37.8,0.6,,,,
1.3,3,Atta_3,107.3,372.8,355.9,-4.7,-0.1,,,,
1.3,4,Atta_4,494.1,1587.1,271.0,7.8,0.3,,,,
1.4,1,Atta_1,538.5,82.9,88.4,-4.2,0.0,,,,
1.4,2,Atta_2,137.1,1249.2,359.7,34.4,-1.2,,,,
1.4,3,Atta_3,129.5,379.5,356.5,23.2,0.6,,,,
1.5,1,Atta_1,550.6,88.9,88.3,13.5,-0.1,,,,
1.5,2,Atta_2,141.1,1254.1,0.3,6.3,0.6,,,,
1.5,3,Atta_3,115.6,376.9,356.0,-14.1,-0.5,,,,
1.5,4,Atta_4,495.9,1595.4,272.8,-8.5,1.8,,,,
1.6,1,Atta_1,547.2,85.3,88.2,-5.0,-0.1,,,,
1.6,2,Atta_2,109.0,1259.9,0.3,-32.6,0.0,,,,
1.6,3,Atta_3,110.3,373.1,356.0,-6.5,0.0,,,,
1.6,4,Atta_4,520.9,1575.3,272.0,32.1,-0.8,,,,
1.6,3,Atta_3,119.6,376.4,356.0,9.9,0.0,,,,
1.6,4,Atta_4,542.1,1559.8,272.0,26.3,0.0,,,,
1.7,2,Atta_2,96.4,1265.0,0.2,-13.6,-0.1,,,,
1.7,4,Atta_4,521.9,1575.1,272.7,-25.3,0.7,,,,
1.8,1,Atta_1,555.5,90.6,88.4,9.8,0.2,,,,
1.8,2,Atta_2,129.9,1262.0,0.2,33.6,0.0,,,,
1.8,3,Atta_3,129.5,381.5,356.2,11.1,0.2,,,,
1.8,4,Atta_4,551.0,1564.9,272.7,30.8,0.0,,,,
1.8,2,Atta_2,104.3,1269.5,0.2,-26.7,0.0,,,,
1.8,4,Atta_4,529.8,1579.6,272.0,-25.8,-0.7,,,,
1.9,3,Atta_3,123.3,379.8,355.6,-6.4,-0.6,,,,
1.9,1,Atta_1,547.4,86.5,88.3,-9.1,-0.1,,,,
1.9,2,Atta_2,97.0,1267.2,0.2,-7.7,0.0,,,,
1.9,3,Atta_3,117.1,377.1,355.6,-6.8,0.0,,,,
1.9,4,Atta_4,514.8,1581.9,272.5,-15.2,0.5,,,,
2.0,3,Atta_3,111.9,373.6,355.6,-6.3,0.0,,,,
2.1,2,Atta_2,100.8,1265.9,0.2,4.0,0.0,,,,
2.1,4,Atta_4,550.2,1558.5,271.8,42.4,-0.7,,,,
2.1,2,Atta_2,107.6,1264.1,0.1,7.0,-0.1,,,,
2.2,1,Atta_1,544.4,83.2,88.7,-4.5,0.4,,,,
2.2,2,Atta_2,100.3,1265.4,0.0,-7.4,-0.1,,,,
2.2,1,Atta_1,539.1,81.2,88.5,-5.7,-0.2,,,,
2.2,2,Atta_2,101.6,1260.5,0.0,5.1,0.0,,,,
2.2,3,Atta_3,106.6,371.4,355.9,-5.7,0.3,,,,
2.2,4,Atta_4,497.8,1585.9,272.6,-59.1,0.8,,,,
2.3,2,Atta_2,118.2,1255.7,359.7,17.3,-0.3,,,,
2.4,2,Atta_2,113.8,1252.3,359.6,-5.6,-0.1,,,,
2.4,4,Atta_4,511.7,1568.2,272.6,22.5,0.0,,,,
2.4,2,Atta_2,117.6,1254.8,359.5,4.5,-0.1,,,,
2.4,3,Atta_3,112.4,372.7,355.8,5.9,-0.1,,,,
2.4,4,Atta_4,515.5,1570.7,272.8,-4.5,0.2,,,,
2.6,1,Atta_1,531.8,77.1,88.1,-8.4,-0.4,,,,
2.6,2,Atta_2,91.4,1257.0,0.0,-26.3,0.5,,,,
2.6,4,Atta_4,490.1,1581.9,272.6,-27.8,-0.2,,,,
2.7,1,Atta_1,543.1,86.6,88.1,14.8,0.0,,,,
2.7,1,Atta_1,555.3,93.2,88.0,13.9,-0.1,,,,
2.7,2,Atta_2,124.8,1257.4,0.1,33.4,0.1,,,,
2.7,4,Atta_4,504.5,1587.5,272.7,-15.5,0.1,,,,
2.8,2,Atta_2,134.7,1255.0,0.0,10.2,-0.1,,,,
2.8,3,Atta_3,123.8,378.7,356.1,12.9,0.3,,,,
2.8,1,Atta_1,550.6,89.6,88.2,-5.9,0.2,,,,
2.9,4,Atta_4,500.4,1590.9,272.7,-5.3,0.0,,,,
3.0,1,Atta_1,544.6,84.6,88.3,-7.8,0.1,,,,
3.0,2,Atta_2,123.5,1258.9,0.2,-11.9,0.2,,,,
3.0,3,Atta_3,116.7,376.4,355.8,-7.5,-0.3,,,,
3.1,2,Atta_2,119.0,1262.3,0.8,-5.6,0.6,,,,
3.1,4,Atta_4,509.2,1589.4,272.7,8.9,0.0,,,,
3.2,2,Atta_2,114.7,1259.5,0.8,-5.1,0.0,,,,
3.2,4,Atta_4,504.9,1586.6,273.5,5.1,0.8,,,,
3.3,1,Atta_1,551.5,89.8,88.4,8.6,0.1,,,,
3.3,2,Atta_2,124.0,1256.3,0.3,9.8,-0.5,,,,
3.3,4,Atta_4,499.4,1588.4,272.7,-5.8,-0.8,,,,
3.4,1,Atta_1,545.3,85.4,88.4,-7.6,0.0,,,,
3.4,1,Atta_1,553.8,90.4,88.6,9.9,0.2,,,,
3.4,2,Atta_2,130.3,1262.0,0.2,8.5,-0.1,,,,
