time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
1.9,2,Atta_2,254.2,83.2,86.8,-5.9,0.3,,,,
1.9,3,Atta_3,304.7,1494.4,264.2,-9.3,0.0,,,,
2.083,1,Atta_1,619.0,1507.2,266.5,8.0,-0.5,,,,
2.083,3,Atta_3,308.4,1487.1,264.0,8.2,-0.2,,,,
2.083,4,Atta_4,674.4,140.7,87.1,-6.7,-0.3,,,,
2.149,2,Atta_2,258.5,85.7,86.5,5.0,-0.3,,,,
2.149,3,Atta_3,299.0,1489.9,263.7,-9.8,-0.3,,,,
2.211,2,Atta_2,255.1,83.2,86.6,-4.2,0.1,,,,
2.211,3,Atta_3,306.7,1485.7,263.7,8.8,0.0,,,,
2.319,2,Atta_2,263.1,87.8,86.8,9.2,0.2,,,,
2.319,3,Atta_3,296.3,1492.9,264.5,-12.6,0.8,,,,
2.38,1,Atta_1,613.3,1510.3,267.3,-6.5,0.8,,,,
2.38,2,Atta_2,253.2,82.8,86.8,-11.1,0.0,,,,
2.38,3,Atta_3,304.1,1489.4,264.5,8.5,0.0,,,,
2.431,1,Atta_1,625.4,1517.4,267.3,-14.0,0.0,,,,
2.431,2,Atta_2,268.9,92.1,86.9,18.2,0.1,,,,
2.431,3,Atta_3,308.9,1499.3,264.5,-11.0,0.0,,,,
2.495,1,Atta_1,625.8,1512.5,266.8,4.9,-0.5,,,,
2.495,3,Atta_3,313.0,1494.5,264.5,6.3,0.0,,,,
2.495,4,Atta_4,670.0,135.6,86.5,-6.7,-0.6,,,,
2.558,1,Atta_1,629.3,1510.4,266.4,4.1,-0.4,,,,
2.558,3,Atta_3,316.0,1491.7,265.5,4.1,1.0,,,,
2.622,2,Atta_2,258.2,86.1,86.6,-12.3,-0.3,,,,
2.682,1,Atta_1,623.0,1507.9,266.4,6.8,0.0,,,,
2.682,2,Atta_2,251.6,81.4,86.3,-8.1,-0.3,,,,
2.682,3,Atta_3,306.9,1491.3,264.0,9.1,-1.5,,,,
2.811,1,Atta_1,637.8,1492.2,266.9,21.6,0.5,,,,
2.811,2,Atta_2,259.0,86.0,86.4,8.7,0.1,,,,
2.811,3,Atta_3,300.4,1490.1,264.1,6.6,0.1,,,,
2.811,4,Atta_4,674.0,140.2,87.1,6.1,0.6,,,,
2.866,3,Atta_3,311.1,1485.9,264.3,11.5,0.2,,,,
2.926,1,Atta_1,622.7,1491.8,266.5,15.1,-0.4,,,,
2.926,2,Atta_2,240.1,74.2,86.6,-22.3,0.2,,,,
2.926,3,Atta_3,295.9,1483.6,264.3,15.4,0.0,,,,
2.926,4,Atta_4,663.2,133.6,87.6,-12.7,0.5,,,,
3.069,3,Atta_3,287.8,1484.5,264.5,-8.1,0.2,,,,
3.069,4,Atta_4,670.1,139.8,87.2,9.3,-0.4,,,,
3.15,1,Atta_1,626.9,1489.7,266.8,4.7,0.3,,,,
3.24,1,Atta_1,617.3,1495.4,266.6,-11.2,-0.2,,,,
3.24,4,Atta_4,676.9,144.5,87.2,8.3,0.0,,,,
3.322,2,Atta_2,246.4,78.6,86.7,7.7,0.1,,,,
3.322,4,Atta_4,667.3,137.3,87.0,-12.0,-0.2,,,,
3.403,3,Atta_3,297.8,1481.4,263.7,10.5,-0.8,,,,
3.496,1,Atta_1,605.8,1503.0,266.0,-13.8,-0.6,,,,
3.496,2,Atta_2,243.0,76.4,86.7,-4.0,0.0,,,,
3.496,3,Atta_3,290.9,1484.5,263.7,-7.6,0.0,,,,
3.496,4,Atta_4,662.6,133.9,86.6,-5.8,-0.4,,,,
3.595,1,Atta_1,610.0,1505.4,266.0,-4.8,0.0,,,,
3.595,2,Atta_2,247.2,78.8,86.6,4.8,-0.1,,,,
3.595,3,Atta_3,288.5,1490.9,264.1,-6.8,0.4,,,,
3.595,4,Atta_4,668.6,137.4,86.7,6.9,0.1,,,,
3.744,3,Atta_3,300.5,1483.9,264.9,13.9,0.8,,,,
3.813,1,Atta_1,613.4,1510.1,265.8,-5.8,-0.2,,,,
3.813,3,Atta_3,307.7,1485.9,263.6,-7.5,-1.3,,,,
3.813,4,Atta_4,675.2,141.2,86.6,7.6,-0.1,,,,
3.885,1,Atta_1,623.6,1516.6,265.8,-12.1,0.0,,,,
3.885,2,Atta_2,266.3,90.0,86.9,22.1,0.3,,,,
3.885,3,Atta_3,317.9,1492.4,263.6,-12.1,0.0,,,,
3.885,4,Atta_4,685.7,148.2,86.6,12.6,0.0,,,,
3.952,1,Atta_1,618.6,1508.6,266.1,9.4,0.3,,,,
3.952,2,Atta_2,252.8,82.1,87.1,-15.6,0.2,,,,
3.952,3,Atta_3,305.9,1488.3,263.6,12.7,0.0,,,,
4.079,1,Atta_1,614.8,1502.8,266.1,6.9,0.0,,,,
4.079,2,Atta_2,247.8,78.4,86.6,-6.2,-0.5,,,,
4.079,3,Atta_3,300.9,1484.6,265.3,6.2,1.7,,,,
4.079,4,Atta_4,671.1,138.6,86.8,-17.5,0.2,,,,
4.145,1,Atta_1,610.6,1505.5,265.7,-5.0,-0.4,,,,
4.145,2,Atta_2,243.6,76.8,86.6,-4.5,0.0,,,,
4.145,3,Atta_3,296.4,1486.2,264.8,-4.8,-0.5,,,,
4.208,1,Atta_1,606.4,1507.3,265.5,-4.6,-0.2,,,,
4.208,4,Atta_4,666.4,136.4,87.1,-5.2,0.3,,,,
4.342,1,Atta_1,623.4,1504.3,265.8,17.3,0.3,,,,
4.342,3,Atta_3,305.7,1489.0,263.7,-9.7,-1.1,,,,
4.342,4,Atta_4,674.0,140.5,86.6,8.6,-0.5,,,,
4.421,1,Atta_1,630.4,1501.4,266.4,7.6,0.6,,,,
4.505,1,Atta_1,639.5,1504.6,266.8,-9.6,0.4,,,,
4.505,2,Atta_2,261.1,86.4,86.9,20.0,0.3,,,,
4.505,3,Atta_3,309.5,1496.9,263.9,-8.8,0.2,,,,
4.505,4,Atta_4,680.4,142.7,87.0,6.8,0.4,,,,
4.588,3,Atta_3,320.7,1493.2,264.1,11.8,0.2,,,,
4.588,4,Atta_4,689.2,150.4,87.3,11.7,0.3,,,,
4.67,1,Atta_1,635.0,1508.8,266.7,-6.2,-0.1,,,,
4.67,3,Atta_3,314.6,1494.8,263.9,-6.3,-0.2,,,,
4.67,4,Atta_4,694.4,153.7,87.3,6.2,0.0,,,,
4.752,2,Atta_2,256.6,83.8,87.1,-5.2,0.2,,,,
4.752,3,Atta_3,320.7,1493.2,264.1,6.3,0.2,,,,
4.823,1,Atta_1,614.8,1492.9,266.4,25.7,-0.3,,,,
4.823,2,Atta_2,226.4,67.3,86.8,-34.4,-0.3,,,,
4.823,3,Atta_3,299.3,1477.5,264.0,26.5,-0.1,,,,
4.823,4,Atta_4,670.1,140.5,87.3,-27.7,0.0,,,,
4.906,2,Atta_2,232.3,70.6,87.1,6.8,0.3,,,,
4.906,4,Atta_4,802.8,246.0,80.0,169.5,-7.3,,,,
4.98,1,Atta_1,621.9,1497.0,266.5,-8.2,0.1,,,,
4.98,3,Atta_3,306.4,1481.6,264.2,-8.2,0.2,,,,
4.98,4,Atta_4,807.7,248.0,79.3,5.3,-0.7,,,,
5.118,2,Atta_2,241.9,76.3,87.1,11.2,0.0,,,,
5.118,4,Atta_4,812.9,252.2,79.3,6.7,0.0,,,,
5.228,1,Atta_1,630.2,1498.7,266.5,-8.5,0.0,,,,
5.228,2,Atta_2,247.2,78.8,87.1,5.9,0.0,,,,
5.228,3,Atta_3,308.7,1486.6,264.4,-5.5,0.2,,,,
5.296,2,Atta_2,254.5,83.6,86.9,8.7,-0.2,,,,
5.379,1,Atta_1,636.2,1507.9,265.9,-11.0,-0.6,,,,
5.379,2,Atta_2,265.1,89.2,86.9,12.0,0.0,,,,
5.379,3,Atta_3,319.3,1492.4,265.6,-12.1,1.2,,,,
5.379,4,Atta_4,690.1,150.3,86.9,-159.6,7.6,,,,
5.462,2,Atta_2,259.8,86.4,86.7,-6.0,-0.2,,,,
5.462,3,Atta_3,314.5,1493.3,265.6,-4.9,0.0,,,,
5.618,1,Atta_1,628.3,1504.3,266.2,8.7,0.3,,,,
5.618,2,Atta_2,252.4,82.9,86.5,-8.2,-0.2,,,,
5.618,3,Atta_3,307.6,1490.0,264.7,7.6,-0.9,,,,
5.618,4,Atta_4,680.3,144.9,87.2,-11.2,0.3,,,,
5.693,4,Atta_4,671.7,138.9,86.6,-10.5,-0.6,,,,
5.775,1,Atta_1,625.0,1502.0,266.2,4.0,0.0,,,,
5.775,3,Atta_3,309.0,1484.9,264.7,5.3,0.0,,,,
5.775,4,Atta_4,667.9,136.1,86.3,-4.7,-0.3,,,,
5.854,2,Atta_2,259.1,86.1,86.6,7.4,0.1,,,,
5.919,3,Atta_3,302.9,1488.8,264.5,-7.2,-0.2,,,,
5.919,4,Atta_4,674.0,141.1,87.5,7.9,1.2,,,,
5.988,1,Atta_1,633.3,1503.7,266.6,-8.5,0.4,,,,
5.988,2,Atta_2,266.3,90.3,87.3,8.3,0.7,,,,
5.988,3,Atta_3,308.0,1492.7,264.2,-6.4,-0.3,,,,
5.988,4,Atta_4,679.5,144.9,87.5,6.7,0.0,,,,
6.052,1,Atta_1,633.5,1512.9,266.8,-9.2,0.2,,,,
6.052,2,Atta_2,274.2,94.2,87.3,8.8,0.0,,,,
6.052,3,Atta_3,311.4,1499.8,264.2,-7.9,0.0,,,,
6.169,1,Atta_1,645.1,1510.3,266.9,11.9,0.1,,,,
6.169,3,Atta_3,319.3,1500.0,264.6,-7.9,0.4,,,,
6.169,4,Atta_4,685.9,146.4,87.0,6.6,-0.5,,,,
6.229,1,Atta_1,657.0,1517.0,266.6,-13.7,-0.3,,,,
6.229,2,Atta_2,282.9,99.5,87.0,10.2,-0.3,,,,
6.229,3,Atta_3,331.2,1506.7,264.4,-13.7,-0.2,,,,
6.229,4,Atta_4,697.8,153.1,87.0,13.7,0.0,,,,
6.281,1,Atta_1,652.8,1519.5,267.3,-4.9,0.7,,,,
6.281,4,Atta_4,703.7,158.3,87.0,7.9,0.0,,,,
6.335,1,Atta_1,635.4,1509.1,266.4,20.3,-0.9,,,,
6.335,2,Atta_2,269.2,91.2,86.5,-16.0,-0.5,,,,
6.335,3,Atta_3,309.9,1498.8,264.2,22.7,-0.2,,,,
6.335,4,Atta_4,686.5,148.0,87.0,-20.0,0.0,,,,
6.466,1,Atta_1,633.3,1505.6,266.1,4.1,-0.3,,,,
6.466,2,Atta_2,255.5,83.8,86.5,-15.6,0.0,,,,
6.466,3,Atta_3,307.1,1494.8,264.4,4.9,0.2,,,,
6.466,4,Atta_4,682.3,145.4,87.6,-4.9,0.6,,,,
6.522,1,Atta_1,642.0,1515.3,265.9,-13.0,-0.2,,,,
6.522,2,Atta_2,266.6,90.4,86.5,12.9,0.0,,,,
6.522,3,Atta_3,320.4,1501.0,264.1,-14.7,-0.3,,,,
6.522,4,Atta_4,695.5,153.1,87.4,15.3,-0.2,,,,
6.574,1,Atta_1,627.3,1509.8,265.9,15.7,0.0,,,,
