time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
0,1,Atta_1,193.3,271.3,0.7,0,0,,,,
0,2,Atta_2,208.2,520.1,359.9,0,0,,,,
0,3,Atta_3,208.8,782.4,358.5,0,0,,,,
0,4,Atta_4,185.9,1028.4,357.5,0,0,,,,
0,5,Atta_5,163.0,1281.7,1.3,0,0,,,,
0,6,Atta_6,188.0,1460.3,0.3,0,0,,,,
0,7,Atta_7,161.3,1803.8,359.1,0,0,,,,
0,8,Atta_8,174.3,2076.5,1.5,0,0,,,,
0,9,Atta_9,143.2,2261.8,359.0,0,0,,,,
0,10,Atta_10,140.2,2557.8,2.2,0,0,,,,
-0.282,1,Atta_1,221.9,301.5,359.3,41.6,-1.4,,,,
-0.282,2,Atta_2,171.5,543.8,0.7,-43.7,0.8,,,,
-0.282,3,Atta_3,194.7,790.0,359.5,-16.0,1.0,,,,
-0.282,4,Atta_4,214.4,1029.1,359.1,28.5,1.6,,,,
-0.282,5,Atta_5,239.5,1204.8,359.2,108.5,-2.1,,,,
-0.282,6,Atta_6,186.4,1527.0,359.1,-66.7,-1.2,,,,
-0.282,7,Atta_7,217.5,1760.5,359.9,70.9,0.8,,,,
-0.282,8,Atta_8,179.6,1994.4,1.9,82.3,0.4,,,,
-0.282,9,Atta_9,206.7,2321.7,0.4,87.3,1.4,,,,
-0.282,10,Atta_10,207.1,2535.1,1.2,70.6,-1.0,,,,
0.04,1,Atta_1,240.3,271.0,337.9,35.6,-21.4,,,,
0.04,2,Atta_2,157.6,566.0,334.3,-26.2,-26.4,,,,
0.04,3,Atta_3,225.7,794.6,337.2,31.3,-22.3,,,,
0.04,4,Atta_4,238.4,998.1,337.2,39.2,-21.9,,,,
0.04,5,Atta_5,155.6,1285.3,335.4,-116.3,-23.8,,,,
0.04,6,Atta_6,251.3,1494.8,338.0,72.4,-21.1,,,,
0.04,7,Atta_7,247.3,1701.1,335.8,66.5,-24.1,,,,
0.04,8,Atta_8,203.7,1990.8,335.4,24.4,-26.5,,,,
0.04,9,Atta_9,187.6,2280.6,339.0,-45.3,-21.4,,,,
0.04,10,Atta_10,182.0,2525.8,339.9,-26.8,-21.3,,,,
0.161,1,Atta_1,241.3,257.8,331.6,13.2,-6.3,,,,
0.161,2,Atta_2,219.3,516.6,329.3,79.0,-5.0,,,,
0.161,3,Atta_3,208.7,776.0,332.8,-25.2,-4.4,,,,
0.161,4,Atta_4,213.2,1032.1,332.2,-42.3,-5.0,,,,
0.161,5,Atta_5,232.0,1262.4,331.9,79.8,-3.5,,,,
0.161,6,Atta_6,221.6,1530.3,331.9,-46.3,-6.1,,,,
0.161,7,Atta_7,276.5,1765.2,330.0,70.4,-5.8,,,,
0.161,8,Atta_8,190.3,2038.8,332.9,-49.8,-2.5,,,,
0.161,9,Atta_9,179.4,2305.8,331.6,-26.5,-7.4,,,,
0.161,10,Atta_10,192.6,2531.0,331.3,11.8,-8.6,,,,
0.231,1,Atta_1,203.4,274.9,328.5,-41.6,-3.1,,,,
0.231,2,Atta_2,191.4,537.1,331.1,-34.6,1.8,,,,
0.231,3,Atta_3,229.6,780.2,329.3,21.3,-3.5,,,,
0.231,4,Atta_4,197.3,1012.6,330.5,-25.2,-1.7,,,,
0.231,5,Atta_5,216.4,1254.2,328.8,-17.6,-3.1,,,,
0.231,6,Atta_6,172.2,1522.3,325.1,-50.0,-6.8,,,,
0.231,7,Atta_7,112.6,1795.1,328.7,-166.6,-1.3,,,,
0.231,8,Atta_8,195.5,2019.1,326.0,20.4,-6.9,,,,
0.231,9,Atta_9,210.7,2275.9,330.2,43.3,-1.4,,,,
0.231,10,Atta_10,180.3,2508.3,325.0,25.8,-6.3,,,,
0.301,1,Atta_1,175.3,213.5,320.3,67.5,-8.2,,,,
0.301,2,Atta_2,203.9,509.3,324.7,30.5,-6.4,,,,
0.301,3,Atta_3,175.9,775.5,325.1,-53.9,-4.2,,,,
0.301,4,Atta_4,172.8,1047.8,322.7,-42.9,-7.8,,,,
0.301,5,Atta_5,163.7,1276.4,325.3,-57.2,-3.5,,,,
0.301,6,Atta_6,182.9,1584.0,327.9,-62.6,2.8,,,,
0.301,7,Atta_7,153.0,1723.3,326.9,82.4,-1.8,,,,
0.301,8,Atta_8,201.5,2009.6,324.3,11.2,-1.7,,,,
0.301,9,Atta_9,271.9,2250.7,324.3,66.2,-5.9,,,,
0.301,10,Atta_10,209.1,2498.3,323.0,30.5,-2.0,,,,
0.372,1,Atta_1,164.9,325.7,323.2,-112.7,2.9,,,,
0.372,2,Atta_2,209.9,481.3,316.7,28.6,-8.0,,,,
0.372,3,Atta_3,235.6,776.0,319.6,59.7,-5.5,,,,
0.372,4,Atta_4,125.3,1024.8,319.4,-52.8,-3.3,,,,
0.372,5,Atta_5,189.6,1256.1,317.4,32.9,-7.9,,,,
0.372,6,Atta_6,192.6,1550.3,318.5,35.1,-9.4,,,,
0.372,7,Atta_7,197.0,1763.9,317.7,59.9,-9.2,,,,
0.372,8,Atta_8,133.8,1999.7,317.3,-68.4,-7.0,,,,
0.372,9,Atta_9,154.0,2283.1,320.9,-122.3,-3.4,,,,
0.372,10,Atta_10,172.1,2515.5,318.0,-40.8,-5.0,,,,
0.423,1,Atta_1,162.8,225.9,312.0,99.8,-11.2,,,,
0.423,2,Atta_2,198.4,561.2,318.0,-80.7,1.3,,,,
0.423,3,Atta_3,255.3,780.2,312.7,20.1,-6.9,,,,
0.423,4,Atta_4,250.4,993.0,312.1,129.1,-7.3,,,,
0.423,5,Atta_5,189.1,1276.1,313.9,-20.0,-3.5,,,,
0.423,6,Atta_6,159.7,1529.9,315.8,-38.7,-2.7,,,,
0.423,7,Atta_7,153.8,1766.2,314.0,-43.3,-3.7,,,,
0.423,8,Atta_8,211.8,2069.8,314.2,104.9,-3.1,,,,
0.423,9,Atta_9,203.8,2263.1,310.5,53.7,-10.4,,,,
0.423,10,Atta_10,219.0,2447.8,312.2,82.4,-5.8,,,,
0.493,1,Atta_1,261.5,284.5,309.2,114.8,-2.8,,,,
0.493,2,Atta_2,201.6,513.5,306.4,47.8,-11.6,,,,
0.493,3,Atta_3,165.0,778.6,310.9,-90.3,-1.8,,,,
0.493,4,Atta_4,212.1,1059.2,308.8,-76.5,-3.3,,,,
0.493,5,Atta_5,201.3,1269.5,305.6,13.9,-8.3,,,,
0.493,6,Atta_6,176.4,1490.5,307.2,42.8,-8.6,,,,
0.493,7,Atta_7,243.4,1794.8,309.2,94.1,-4.8,,,,
0.493,8,Atta_8,136.7,2083.0,310.7,-76.3,-3.5,,,,
0.493,9,Atta_9,169.0,2217.4,307.6,57.4,-2.9,,,,
0.493,10,Atta_10,169.5,2504.1,306.3,-75.0,-5.9,,,,
0.56,1,Atta_1,211.0,263.2,300.3,-54.8,-8.9,,,,
0.56,2,Atta_2,160.3,544.3,304.6,-51.5,-1.8,,,,
0.56,3,Atta_3,136.8,774.1,303.4,-28.6,-7.5,,,,
0.56,4,Atta_4,209.1,982.4,306.1,76.9,-2.7,,,,
0.56,5,Atta_5,193.5,1327.8,307.2,-58.8,1.6,,,,
0.56,6,Atta_6,266.7,1496.0,303.2,90.5,-4.0,,,,
0.56,7,Atta_7,235.7,1761.8,306.2,33.9,-3.0,,,,
0.56,8,Atta_8,263.7,2019.6,303.3,141.9,-7.4,,,,
0.56,9,Atta_9,237.7,2240.6,305.1,72.5,-2.5,,,,
0.56,10,Atta_10,213.5,2544.1,303.1,-59.5,-3.2,,,,
0.626,1,Atta_1,188.3,300.0,300.9,-43.2,0.6,,,,
0.626,2,Atta_2,205.2,556.3,299.5,46.5,-5.1,,,,
0.626,3,Atta_3,241.2,731.9,301.2,112.6,-2.2,,,,
0.626,4,Atta_4,175.7,1033.9,298.6,-61.4,-7.5,,,,
0.626,5,Atta_5,207.1,1281.2,301.0,48.5,-6.2,,,,
0.626,6,Atta_6,204.6,1583.1,298.6,-107.0,-4.6,,,,
0.626,7,Atta_7,235.9,1801.2,300.5,-39.4,-5.7,,,,
0.626,8,Atta_8,166.6,2029.4,302.5,-97.6,-0.8,,,,
0.626,9,Atta_9,179.7,2293.2,300.0,-78.3,-5.1,,,,
0.626,10,Atta_10,160.1,2477.4,299.0,85.4,-4.1,,,,
