time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
0,1,Atta_1,251.0,292.8,357.6,0,0,,,,
0,2,Atta_2,212.2,572.5,359.8,0,0,,,,
0,3,Atta_3,201.0,769.1,356.2,0,0,,,,
0,4,Atta_4,162.9,1035.7,0.3,0,0,,,,
0,5,Atta_5,173.8,1274.4,359.3,0,0,,,,
0,6,Atta_6,170.3,1560.9,1.7,0,0,,,,
0,7,Atta_7,208.1,1828.1,360.0,0,0,,,,
0,8,Atta_8,263.9,2040.8,1.7,0,0,,,,
0,9,Atta_9,184.4,2244.7,2.7,0,0,,,,
0,10,Atta_10,168.7,2518.5,0.2,0,0,,,,
-0.287,1,Atta_1,213.4,282.2,355.0,-39.1,-2.6,,,,
-0.287,2,Atta_2,216.0,530.5,353.6,42.2,-6.2,,,,
-0.287,3,Atta_3,200.4,777.5,360.0,-8.4,3.8,,,,
-0.287,4,Atta_4,197.7,1021.9,355.0,37.4,-5.3,,,,
-0.287,5,Atta_5,180.6,1272.8,354.0,7.0,-5.3,,,,
-0.287,6,Atta_6,221.7,1516.6,355.0,67.9,-6.7,,,,
-0.287,7,Atta_7,159.9,1776.9,355.4,-70.3,-4.6,,,,
-0.287,8,Atta_8,215.9,2019.5,354.3,-52.5,-7.4,,,,
-0.287,9,Atta_9,217.4,2245.7,351.5,33.0,-11.2,,,,
-0.287,10,Atta_10,211.2,2527.4,355.3,43.4,-4.9,,,,
0.04,1,Atta_1,177.3,259.8,337.3,-42.5,-17.7,,,,
0.04,2,Atta_2,167.6,550.7,333.5,-52.4,-20.1,,,,
0.04,3,Atta_3,233.3,797.2,336.0,38.3,-24.0,,,,
0.04,4,Atta_4,202.0,1023.9,336.4,4.7,-18.6,,,,
0.04,5,Atta_5,181.4,1247.8,334.8,25.0,-19.2,,,,
0.04,6,Atta_6,210.7,1555.3,334.5,-40.2,-20.5,,,,
0.04,7,Atta_7,174.3,1785.0,337.9,16.5,-17.5,,,,
0.04,8,Atta_8,172.4,2065.3,337.6,-63.2,-16.7,,,,
0.04,9,Atta_9,203.8,2231.4,334.6,-19.7,-16.9,,,,
0.04,10,Atta_10,232.4,2511.1,338.3,26.7,-17.0,,,,
0.099,1,Atta_1,220.4,306.3,330.3,63.4,-7.0,,,,
0.099,2,Atta_2,218.2,491.0,327.5,78.3,-6.0,,,,
0.099,3,Atta_3,208.2,745.2,330.3,-57.7,-5.7,,,,
0.099,4,Atta_4,206.9,1042.1,334.5,-18.8,-1.9,,,,
0.099,5,Atta_5,189.6,1261.6,330.9,16.1,-3.9,,,,
0.099,6,Atta_6,215.5,1471.9,333.6,83.5,-0.9,,,,
0.099,7,Atta_7,208.4,1803.2,333.9,38.7,-4.0,,,,
0.099,8,Atta_8,244.2,2074.2,332.4,72.3,-5.2,,,,
0.099,9,Atta_9,167.7,2276.3,333.9,-57.6,-0.7,,,,
0.099,10,Atta_10,218.2,2482.5,331.3,-31.9,-7.0,,,,
0.167,1,Atta_1,194.2,290.3,330.2,-30.7,-0.1,,,,
0.167,2,Atta_2,147.4,503.7,325.9,-71.9,-1.6,,,,
0.167,3,Atta_3,236.5,773.9,328.8,40.3,-1.5,,,,
0.167,4,Atta_4,246.2,1060.2,327.5,43.3,-7.0,,,,
0.167,5,Atta_5,244.0,1281.3,327.6,57.9,-3.3,,,,
0.167,6,Atta_6,187.2,1541.5,327.6,-75.1,-6.0,,,,
0.167,7,Atta_7,163.4,1813.7,325.2,-46.2,-8.7,,,,
0.167,8,Atta_8,191.1,2011.1,326.5,-82.5,-5.9,,,,
0.167,9,Atta_9,130.2,2288.2,321.8,-39.3,-12.1,,,,
0.167,10,Atta_10,205.0,2566.1,328.3,-84.6,-3.0,,,,
0.232,1,Atta_1,172.2,258.8,324.2,-38.4,-6.0,,,,
0.232,2,Atta_2,186.1,537.4,322.8,51.3,-3.1,,,,
0.232,3,Atta_3,202.3,767.4,325.0,-34.8,-3.8,,,,
0.232,4,Atta_4,225.2,1059.1,324.4,-21.0,-3.1,,,,
0.232,5,Atta_5,222.8,1239.3,321.2,47.0,-6.4,,,,
0.232,6,Atta_6,134.3,1489.1,320.0,-74.5,-7.6,,,,
0.232,7,Atta_7,169.8,1768.8,321.3,45.4,-3.9,,,,
0.232,8,Atta_8,226.1,1995.2,325.4,38.4,-1.1,,,,
0.232,9,Atta_9,204.6,2304.9,325.4,76.3,3.6,,,,
0.232,10,Atta_10,187.6,2547.5,323.9,-25.5,-4.4,,,,
0.283,1,Atta_1,268.3,189.8,325.4,118.3,1.2,,,,
0.283,2,Atta_2,176.4,587.8,317.6,-51.3,-5.2,,,,
0.283,3,Atta_3,227.4,774.9,320.0,26.2,-5.0,,,,
0.283,4,Atta_4,188.4,1086.0,321.1,-45.6,-3.3,,,,
0.283,5,Atta_5,190.5,1259.3,319.4,-38.0,-1.8,,,,
0.283,6,Atta_6,216.2,1511.8,319.2,85.0,-0.8,,,,
0.283,7,Atta_7,204.2,1831.0,315.5,-71.1,-5.8,,,,
0.283,8,Atta_8,193.8,2041.8,316.3,-56.7,-9.1,,,,
0.283,9,Atta_9,253.3,2261.3,315.1,65.4,-10.3,,,,
0.283,10,Atta_10,189.7,2552.3,318.3,-5.2,-5.6,,,,
0.352,1,Atta_1,201.9,315.1,314.7,-141.8,-10.7,,,,
0.352,2,Atta_2,195.2,480.6,319.0,108.8,1.4,,,,
0.352,3,Atta_3,181.2,756.9,311.7,-49.6,-8.3,,,,
0.352,4,Atta_4,226.7,991.5,312.1,102.0,-9.0,,,,
0.352,5,Atta_5,176.0,1247.5,315.8,-18.7,-3.6,,,,
0.352,6,Atta_6,232.0,1500.7,311.6,19.3,-7.6,,,,
0.352,7,Atta_7,214.6,1772.5,315.5,59.4,0.0,,,,
0.352,8,Atta_8,181.7,2065.8,314.4,-26.9,-1.9,,,,
0.352,9,Atta_9,184.1,2283.6,314.2,-72.7,-0.9,,,,
0.352,10,Atta_10,224.0,2485.1,311.1,75.4,-7.2,,,,
0.42,1,Atta_1,173.2,264.5,309.8,58.2,-4.9,,,,
0.42,2,Atta_2,185.5,524.8,308.4,-45.3,-10.6,,,,
0.42,3,Atta_3,218.1,790.6,308.4,-50.0,-3.3,,,,
0.42,4,Atta_4,211.7,1043.3,309.6,-53.9,-2.5,,,,
0.42,5,Atta_5,179.5,1307.2,308.5,-59.8,-7.3,,,,
0.42,6,Atta_6,206.8,1467.0,310.2,42.1,-1.4,,,,
0.42,7,Atta_7,143.0,1830.0,306.8,-91.8,-8.7,,,,
0.42,8,Atta_8,148.5,2003.1,306.9,70.9,-7.5,,,,
0.42,9,Atta_9,187.6,2294.0,310.0,-11.0,-4.2,,,,
0.42,10,Atta_10,207.4,2546.7,308.8,-63.8,-2.3,,,,
0.489,1,Atta_1,157.6,292.3,308.1,-31.9,-1.7,,,,
0.489,2,Atta_2,197.7,528.1,305.4,12.6,-3.0,,,,
0.489,3,Atta_3,177.8,769.2,301.4,-45.6,-7.0,,,,
0.489,4,Atta_4,165.8,990.8,306.5,69.7,-3.1,,,,
0.489,5,Atta_5,165.2,1250.6,303.3,58.4,-5.2,,,,
0.489,6,Atta_6,162.1,1499.2,304.5,-55.1,-5.7,,,,
0.489,7,Atta_7,154.5,1706.4,307.6,124.1,0.8,,,,
0.489,8,Atta_8,172.7,1997.5,302.9,24.8,-4.0,,,,
0.489,9,Atta_9,176.4,2304.7,303.7,-15.5,-6.3,,,,
0.489,10,Atta_10,178.3,2546.7,305.3,-29.1,-3.5,,,,
0.554,1,Atta_1,162.6,325.6,300.5,-33.7,-7.6,,,,
0.554,2,Atta_2,244.9,564.6,299.5,-59.7,-5.9,,,,
0.554,3,Atta_3,189.7,794.7,301.7,-28.1,0.3,,,,
0.554,4,Atta_4,212.2,986.6,301.8,46.6,-4.7,,,,
0.554,5,Atta_5,201.3,1298.0,299.8,-59.6,-3.5,,,,
0.554,6,Atta_6,206.8,1488.8,302.4,45.9,-2.1,,,,
0.554,7,Atta_7,223.3,1809.2,301.3,-123.7,-6.3,,,,
0.554,8,Atta_8,205.2,1990.6,299.0,33.2,-3.9,,,,
0.554,9,Atta_9,182.8,2263.7,299.7,41.5,-4.0,,,,
0.554,10,Atta_10,144.3,2535.7,306.6,-35.7,1.3,,,,
0.62,1,Atta_1,164.8,249.8,295.8,75.8,-4.7,,,,
0.62,2,Atta_2,226.0,532.0,298.2,37.7,-1.3,,,,
0.62,3,Atta_3,132.9,808.1,294.5,-58.4,-7.2,,,,
0.62,4,Atta_4,146.2,1023.8,298.2,-75.8,-3.6,,,,
0.62,5,Atta_5,168.5,1317.4,295.8,-38.1,-4.0,,,,
0.62,6,Atta_6,225.3,1493.3,298.0,19.0,-4.4,,,,
0.62,7,Atta_7,195.0,1816.7,299.8,-29.3,-1.5,,,,
0.62,8,Atta_8,195.7,2018.3,293.8,-29.3,-5.2,,,,
