time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
0,1,Atta_1,156.9,223.5,1.0,0,0,,,,
0,2,Atta_2,198.4,574.7,359.6,0,0,,,,
0,3,Atta_3,217.3,802.5,0.4,0,0,,,,
0,4,Atta_4,131.3,1035.6,357.0,0,0,,,,
0,5,Atta_5,193.8,1260.6,358.5,0,0,,,,
0,6,Atta_6,252.1,1517.2,356.4,0,0,,,,
0,7,Atta_7,275.2,1807.1,357.7,0,0,,,,
0,8,Atta_8,215.6,2021.4,0.3,0,0,,,,
0,9,Atta_9,207.6,2265.7,1.9,0,0,,,,
0,10,Atta_10,189.3,2489.2,358.7,0,0,,,,
-0.221,1,Atta_1,170.2,304.1,357.6,81.7,-3.4,,,,
-0.221,2,Atta_2,230.9,516.8,359.2,66.4,-0.4,,,,
-0.221,3,Atta_3,221.5,771.0,357.6,31.8,-2.8,,,,
-0.221,4,Atta_4,197.5,980.9,354.5,85.9,-2.5,,,,
-0.221,5,Atta_5,159.6,1275.5,357.0,-37.3,-1.5,,,,
-0.221,6,Atta_6,276.3,1439.1,358.0,81.8,1.6,,,,
-0.221,7,Atta_7,194.8,1822.5,0.6,-81.9,2.9,,,,
-0.221,8,Atta_8,222.3,1976.3,353.4,45.6,-6.9,,,,
-0.221,9,Atta_9,243.8,2278.0,359.9,38.2,-2.0,,,,
-0.221,10,Atta_10,197.7,2547.9,0.9,59.3,2.2,,,,
0.039,1,Atta_1,204.4,292.9,347.8,36.0,-9.8,,,,
0.039,2,Atta_2,232.3,530.8,345.0,14.1,-14.2,,,,
0.039,3,Atta_3,198.5,823.9,347.8,-57.7,-9.8,,,,
0.039,4,Atta_4,152.9,984.4,341.9,-44.7,-12.6,,,,
0.039,5,Atta_5,204.7,1278.1,342.7,45.2,-14.3,,,,
0.039,6,Atta_6,183.5,1517.3,345.0,-121.4,-13.0,,,,
0.039,7,Atta_7,159.7,1732.1,344.2,-97.0,-16.4,,,,
0.039,8,Atta_8,213.2,2000.2,344.7,-25.6,-8.7,,,,
0.039,9,Atta_9,211.0,2258.0,343.9,-38.4,-16.0,,,,
0.039,10,Atta_10,177.6,2551.4,344.1,-20.4,-16.8,,,,
0.103,1,Atta_1,189.4,222.3,338.2,72.2,-9.6,,,,
0.103,2,Atta_2,185.5,497.0,339.2,-57.7,-5.8,,,,
0.103,3,Atta_3,173.1,771.8,339.3,-58.0,-8.5,,,,
0.103,4,Atta_4,216.3,1038.2,340.3,83.2,-1.6,,,,
0.103,5,Atta_5,172.3,1334.1,341.5,-64.7,-1.2,,,,
0.103,6,Atta_6,168.4,1515.9,342.1,-15.2,-2.9,,,,
0.103,7,Atta_7,179.9,1770.5,339.2,43.4,-5.0,,,,
0.103,8,Atta_8,225.0,2025.9,340.5,28.3,-4.2,,,,
0.103,9,Atta_9,170.6,2261.0,337.1,-40.5,-6.8,,,,
0.103,10,Atta_10,167.2,2570.2,339.6,-21.5,-4.5,,,,
0.171,1,Atta_1,145.7,226.8,338.7,-43.9,0.5,,,,
0.171,2,Atta_2,161.9,566.6,337.0,-73.5,-2.2,,,,
0.171,3,Atta_3,158.4,758.4,333.8,-19.9,-5.5,,,,
0.171,4,Atta_4,176.3,1011.3,337.4,-48.2,-2.9,,,,
0.171,5,Atta_5,213.5,1328.5,336.1,41.6,-5.4,,,,
0.171,6,Atta_6,234.4,1509.3,336.8,66.3,-5.3,,,,
0.171,7,Atta_7,156.1,1805.2,333.4,-42.1,-5.8,,,,
0.171,8,Atta_8,212.0,1964.4,337.1,62.9,-3.4,,,,
0.171,9,Atta_9,189.1,2286.9,330.3,31.8,-6.8,,,,
0.171,10,Atta_10,201.9,2545.7,331.9,42.5,-7.7,,,,
0.24,1,Atta_1,261.6,273.2,329.9,124.8,-8.8,,,,
0.24,2,Atta_2,163.0,519.9,332.2,46.7,-4.8,,,,
0.24,3,Atta_3,171.5,830.1,330.5,-72.9,-3.3,,,,
0.24,4,Atta_4,166.3,1039.1,331.9,-29.5,-5.5,,,,
0.24,5,Atta_5,182.1,1319.8,330.2,-32.6,-5.9,,,,
0.24,6,Atta_6,172.8,1547.4,333.3,-72.4,-3.5,,,,
0.24,7,Atta_7,230.4,1712.9,331.0,118.5,-2.4,,,,
0.24,8,Atta_8,236.3,2081.7,328.9,-119.8,-8.2,,,,
0.24,9,Atta_9,186.7,2275.6,329.7,11.6,-0.6,,,,
0.24,10,Atta_10,200.0,2553.7,331.9,-8.2,0.0,,,,
0.31,1,Atta_1,135.0,247.4,328.1,-129.2,-1.8,,,,
0.31,2,Atta_2,152.2,583.0,323.0,-64.0,-9.2,,,,
0.31,3,Atta_3,215.8,765.5,329.6,78.3,-0.9,,,,
0.31,4,Atta_4,215.8,1044.3,327.6,49.8,-4.3,,,,
0.31,5,Atta_5,188.1,1306.5,327.3,14.6,-2.9,,,,
0.31,6,Atta_6,177.3,1532.1,331.9,15.9,-1.4,,,,
0.31,7,Atta_7,196.9,1786.4,324.2,-80.8,-6.8,,,,
0.31,8,Atta_8,210.4,2003.3,325.2,82.6,-3.7,,,,
0.31,9,Atta_9,188.0,2212.9,323.8,62.7,-5.9,,,,
0.31,10,Atta_10,175.1,2502.8,325.3,56.7,-6.6,,,,
0.361,1,Atta_1,186.1,262.3,322.7,53.2,-5.4,,,,
