time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
0,1,Atta_1,172.4,263.3,2.2,0,0,,,,
0,2,Atta_2,173.8,547.2,0.6,0,0,,,,
0,3,Atta_3,181.3,778.0,2.4,0,0,,,,
0,4,Atta_4,179.8,1066.0,354.3,0,0,,,,
0,5,Atta_5,192.7,1268.9,2.0,0,0,,,,
0,6,Atta_6,215.2,1518.1,357.4,0,0,,,,
0,7,Atta_7,224.8,1787.9,0.9,0,0,,,,
0,8,Atta_8,200.4,1974.0,358.5,0,0,,,,
0,9,Atta_9,218.9,2306.9,3.1,0,0,,,,
0,10,Atta_10,173.0,2525.1,2.1,0,0,,,,
-0.29,1,Atta_1,233.1,277.9,358.3,62.4,-3.9,,,,
-0.29,2,Atta_2,229.8,541.8,359.1,56.3,-1.5,,,,
-0.29,3,Atta_3,250.8,734.0,356.3,82.3,-6.1,,,,
-0.29,4,Atta_4,170.0,1028.7,357.9,-38.6,3.6,,,,
-0.29,5,Atta_5,179.7,1332.3,354.5,-64.7,-7.5,,,,
-0.29,6,Atta_6,188.1,1547.3,0.9,-39.8,3.5,,,,
-0.29,7,Atta_7,218.5,1795.8,355.8,-10.1,-5.1,,,,
-0.29,8,Atta_8,229.9,2063.8,357.5,94.5,-1.0,,,,
-0.29,9,Atta_9,197.9,2277.5,354.1,-36.1,-9.0,,,,
-0.29,10,Atta_10,163.1,2485.2,359.9,-41.1,-2.2,,,,
0.029,1,Atta_1,233.5,257.8,337.1,20.1,-21.2,,,,
0.029,2,Atta_2,156.2,493.2,336.6,-88.2,-22.5,,,,
0.029,3,Atta_3,186.7,750.2,336.1,-66.1,-20.2,,,,
0.029,4,Atta_4,203.1,997.8,336.1,45.3,-21.8,,,,
0.029,5,Atta_5,218.0,1251.5,334.5,89.4,-20.0,,,,
0.029,6,Atta_6,197.4,1532.9,335.8,17.1,-25.1,,,,
0.029,7,Atta_7,135.4,1788.8,339.7,-83.4,-16.1,,,,
0.029,8,Atta_8,172.0,2038.1,332.8,-63.3,-24.7,,,,
0.029,9,Atta_9,273.5,2281.3,337.8,75.7,-16.3,,,,
0.029,10,Atta_10,192.4,2504.5,333.3,35.1,-26.6,,,,
0.148,1,Atta_1,168.9,239.9,331.2,-67.0,-5.9,,,,
0.148,2,Atta_2,224.2,503.7,330.3,68.8,-6.3,,,,
0.148,3,Atta_3,186.4,784.3,327.5,-34.1,-8.6,,,,
0.148,4,Atta_4,164.1,1055.1,329.5,-69.3,-6.6,,,,
0.148,5,Atta_5,169.7,1326.8,332.8,-89.5,-1.7,,,,
0.148,6,Atta_6,221.9,1521.0,332.9,27.2,-2.9,,,,
0.148,7,Atta_7,196.9,1752.5,332.2,71.4,-7.5,,,,
0.148,8,Atta_8,183.1,2039.3,325.7,11.2,-7.1,,,,
0.148,9,Atta_9,171.9,2323.6,330.0,-110.1,-7.8,,,,
0.148,10,Atta_10,142.0,2463.2,329.1,-65.2,-4.2,,,,
0.214,1,Atta_1,167.9,285.7,328.3,-45.8,-2.9,,,,
0.214,2,Atta_2,175.8,476.3,327.4,-55.6,-2.9,,,,
0.214,3,Atta_3,143.3,791.2,325.2,-43.6,-2.3,,,,
0.214,4,Atta_4,225.0,1051.8,323.0,61.0,-6.5,,,,
0.214,5,Atta_5,208.5,1269.6,325.9,69.1,-6.9,,,,
0.214,6,Atta_6,169.9,1499.8,327.9,-56.2,-5.0,,,,
0.214,7,Atta_7,201.3,1764.4,325.4,-12.7,-6.8,,,,
0.214,8,Atta_8,237.2,2053.4,327.7,55.9,2.0,,,,
0.214,9,Atta_9,191.4,2304.0,328.0,27.6,-2.0,,,,
0.214,10,Atta_10,278.1,2483.1,328.4,137.5,-0.7,,,,
0.28,1,Atta_1,208.1,275.7,320.1,41.4,-8.2,,,,
0.28,2,Atta_2,257.0,525.0,324.2,94.7,-3.2,,,,
0.28,3,Atta_3,210.8,767.6,321.8,71.5,-3.4,,,,
0.28,4,Atta_4,224.4,1023.3,323.6,28.5,0.6,,,,
0.28,5,Atta_5,179.8,1259.8,323.2,-30.3,-2.7,,,,
0.28,6,Atta_6,222.7,1510.8,324.2,53.9,-3.7,,,,
0.28,7,Atta_7,144.5,1816.8,324.8,-77.3,-0.6,,,,
0.28,8,Atta_8,212.0,1976.2,322.6,81.2,-5.1,,,,
0.28,9,Atta_9,185.7,2329.1,322.1,-25.7,-5.9,,,,
0.28,10,Atta_10,206.8,2463.5,318.9,-73.9,-9.5,,,,
0.346,1,Atta_1,186.9,344.8,318.7,-72.3,-1.4,,,,
0.346,2,Atta_2,156.7,524.2,321.7,-100.3,-2.5,,,,
0.346,3,Atta_3,165.4,724.9,318.6,-62.3,-3.2,,,,
0.346,4,Atta_4,193.6,1024.4,319.1,-30.8,-4.5,,,,
0.346,5,Atta_5,191.3,1264.8,315.5,12.5,-7.7,,,,
0.346,6,Atta_6,153.7,1477.7,317.3,-76.5,-6.9,,,,
0.346,7,Atta_7,246.3,1724.7,318.0,137.3,-6.8,,,,
0.346,8,Atta_8,173.7,1961.0,319.2,-41.2,-3.4,,,,
0.346,9,Atta_9,224.7,2275.0,314.9,66.7,-7.2,,,,
0.346,10,Atta_10,214.4,2498.9,317.7,-36.2,-1.2,,,,
0.413,1,Atta_1,180.3,309.7,310.8,35.7,-7.9,,,,
0.413,2,Atta_2,231.9,486.2,313.0,84.3,-8.7,,,,
0.413,3,Atta_3,162.3,795.2,315.4,-70.4,-3.2,,,,
0.413,4,Atta_4,167.2,1004.0,311.5,-33.4,-7.6,,,,
0.413,5,Atta_5,161.3,1278.9,312.9,-33.1,-2.6,,,,
0.413,6,Atta_6,182.7,1438.4,312.6,48.8,-4.7,,,,
0.413,7,Atta_7,208.3,1750.7,315.1,-46.0,-2.9,,,,
0.413,8,Atta_8,182.0,2040.8,312.5,-80.2,-6.7,,,,
0.413,9,Atta_9,173.5,2298.7,314.2,-56.4,-0.7,,,,
0.413,10,Atta_10,244.6,2538.5,316.1,-49.8,-1.6,,,,
0.468,1,Atta_1,174.1,307.3,304.3,-6.6,-6.5,,,,
0.468,2,Atta_2,173.7,528.0,307.6,-71.7,-5.4,,,,
0.468,3,Atta_3,204.0,787.8,307.3,42.4,-8.1,,,,
0.468,4,Atta_4,258.7,1044.2,311.5,99.9,0.0,,,,
0.468,5,Atta_5,200.7,1238.2,306.0,56.6,-6.9,,,,
0.468,6,Atta_6,222.2,1521.8,308.0,-92.3,-4.6,,,,
0.468,7,Atta_7,205.7,1730.4,306.4,20.5,-8.7,,,,
0.468,8,Atta_8,177.7,2070.4,311.4,-29.9,-1.1,,,,
0.468,9,Atta_9,127.1,2344.1,309.1,-64.9,-5.1,,,,
0.468,10,Atta_10,159.8,2552.6,308.6,-86.0,-7.5,,,,
0.534,1,Atta_1,218.8,314.3,305.8,45.2,1.5,,,,
0.534,2,Atta_2,202.5,527.5,304.5,28.8,-3.1,,,,
0.534,3,Atta_3,161.0,784.9,302.3,-43.1,-5.0,,,,
0.534,4,Atta_4,253.9,1037.2,303.2,8.5,-8.3,,,,
0.534,5,Atta_5,210.0,1275.6,305.9,-38.5,-0.1,,,,
0.534,6,Atta_6,170.8,1562.2,303.0,-65.4,-5.0,,,,
0.534,7,Atta_7,213.9,1839.3,305.6,-109.2,-0.8,,,,
0.534,8,Atta_8,116.4,2040.7,302.4,-68.1,-9.0,,,,
0.534,9,Atta_9,242.2,2300.1,302.5,123.2,-6.6,,,,
0.534,10,Atta_10,219.6,2550.4,306.4,59.8,-2.2,,,,
0.6,1,Atta_1,244.3,229.6,298.7,88.5,-7.1,,,,
0.6,2,Atta_2,241.8,550.4,300.4,45.5,-4.1,,,,
0.6,3,Atta_3,178.5,758.2,298.1,31.9,-4.2,,,,
0.6,4,Atta_4,162.5,1010.8,299.1,-95.1,-4.1,,,,
0.6,5,Atta_5,216.2,1259.0,297.5,17.7,-8.4,,,,
0.6,6,Atta_6,215.5,1579.1,303.1,47.8,0.1,,,,
0.6,7,Atta_7,254.7,1759.6,297.5,89.5,-8.1,,,,
0.6,8,Atta_8,208.2,2022.1,297.8,93.7,-4.6,,,,
0.6,9,Atta_9,174.8,2310.3,300.8,-68.2,-1.7,,,,
0.6,10,Atta_10,205.2,2556.2,297.0,-15.5,-9.4,,,,
0.668,1,Atta_1,214.3,286.4,295.0,-64.2,-3.7,,,,
0.668,2,Atta_2,275.8,551.6,295.1,34.0,-5.3,,,,
0.668,3,Atta_3,210.7,757.8,296.7,32.2,-1.4,,,,
0.668,4,Atta_4,193.4,974.6,291.8,47.6,-7.3,,,,
0.668,5,Atta_5,222.4,1276.6,293.2,-18.7,-4.3,,,,
0.668,6,Atta_6,158.3,1533.9,293.2,72.9,-9.9,,,,
0.668,7,Atta_7,190.1,1763.5,298.5,-64.7,1.0,,,,
0.668,8,Atta_8,237.2,1955.3,294.6,72.8,-3.2,,,,
0.668,9,Atta_9,226.9,2247.9,295.7,81.3,-5.1,,,,
0.668,10,Atta_10,202.9,2505.6,296.1,50.7,-0.9,,,,
0.733,1,Atta_1,273.1,256.4,289.1,66.0,-5.9,,,,
0.733,2,Atta_2,193.3,536.7,289.7,-83.8,-5.4,,,,
0.733,3,Atta_3,152.9,773.1,289.3,-59.8,-7.4,,,,
0.733,4,Atta_4,243.0,995.5,287.7,-53.8,-4.1,,,,
0.733,5,Atta_5,165.6,1232.3,293.3,72.0,0.1,,,,
0.733,6,Atta_6,232.4,1535.7,289.0,74.1,-4.2,,,,
0.733,7,Atta_7,239.9,1846.8,290.0,-97.1,-8.5,,,,
0.733,8,Atta_8,170.9,2031.6,290.1,-101.1,-4.5,,,,
0.733,9,Atta_9,195.2,2300.0,288.3,-61.0,-7.4,,,,
0.733,10,Atta_10,172.4,2487.8,288.4,35.3,-7.7,,,,
0.802,1,Atta_1,267.6,314.2,285.9,-58.1,-3.2,,,,
0.802,2,Atta_2,151.1,502.4,288.2,54.4,-1.5,,,,
0.802,3,Atta_3,189.8,804.5,284.9,-48.5,-4.4,,,,
0.802,4,Atta_4,187.2,1049.3,282.1,-77.5,-5.6,,,,
0.802,5,Atta_5,222.3,1291.4,285.0,-81.9,-8.3,,,,
0.802,6,Atta_6,179.0,1536.1,285.0,-53.4,-4.0,,,,
0.802,7,Atta_7,175.2,1752.8,287.8,114.1,-2.2,,,,
0.802,8,Atta_8,224.1,2045.0,286.5,54.9,-3.6,,,,
0.802,9,Atta_9,179.8,2246.2,290.6,56.0,2.3,,,,
0.802,10,Atta_10,179.6,2566.6,288.1,-79.1,-0.3,,,,
0.874,1,Atta_1,192.0,289.8,281.8,79.4,-4.1,,,,
0.874,2,Atta_2,273.4,528.2,281.2,125.0,-7.0,,,,
0.874,3,Atta_3,204.3,758.7,285.8,48.0,0.9,,,,
0.874,4,Atta_4,238.1,1060.7,283.8,-52.2,1.7,,,,
0.874,5,Atta_5,179.3,1331.9,282.4,-59.1,-2.6,,,,
0.874,6,Atta_6,224.1,1508.8,281.5,52.7,-3.5,,,,
0.874,7,Atta_7,214.7,1784.8,280.6,-50.8,-7.2,,,,
0.874,8,Atta_8,215.1,2040.0,285.1,10.3,-1.4,,,,
0.874,9,Atta_9,168.3,2306.2,281.6,-61.1,-9.0,,,,
0.874,10,Atta_10,199.9,2510.9,283.6,59.3,-4.5,,,,
0.926,1,Atta_1,188.4,279.5,277.9,10.9,-3.9,,,,
0.926,2,Atta_2,214.9,519.8,279.7,-59.1,-1.5,,,,
0.926,3,Atta_3,143.4,739.0,274.0,64.0,-11.8,,,,
0.926,4,Atta_4,247.4,1028.8,271.9,33.2,-11.9,,,,
0.926,5,Atta_5,218.1,1301.8,275.7,49.1,-6.7,,,,
0.926,6,Atta_6,163.1,1546.0,277.4,-71.4,-4.1,,,,
0.926,7,Atta_7,148.3,1720.0,274.9,92.8,-5.7,,,,
0.926,8,Atta_8,187.7,1997.7,278.6,50.4,-6.5,,,,
0.926,9,Atta_9,167.8,2284.5,273.2,21.7,-8.4,,,,
0.926,10,Atta_10,241.1,2526.5,275.0,-44.1,-8.6,,,,
0.996,1,Atta_1,180.6,304.9,268.9,-26.6,-9.0,,,,
0.996,2,Atta_2,173.0,497.6,274.4,47.4,-5.3,,,,
0.996,3,Atta_3,182.4,777.7,275.2,-54.9,1.2,,,,
0.996,4,Atta_4,195.9,1032.0,270.3,-51.6,-1.6,,,,
0.996,5,Atta_5,166.6,1341.1,275.4,-64.8,-0.3,,,,
0.996,6,Atta_6,254.6,1554.1,272.1,91.9,-5.3,,,,
0.996,7,Atta_7,139.8,1774.7,275.6,-55.4,0.7,,,,
0.996,8,Atta_8,177.8,2035.0,274.1,-38.6,-4.5,,,,
0.996,9,Atta_9,168.2,2259.0,272.8,25.5,-0.4,,,,
0.996,10,Atta_10,166.5,2556.9,267.9,-80.6,-7.1,,,,
1.062,1,Atta_1,237.4,200.9,271.7,118.5,2.8,,,,
1.062,2,Atta_2,219.5,533.8,270.0,-58.9,-4.4,,,,
1.062,3,Atta_3,248.9,762.0,273.1,68.3,-2.1,,,,
1.062,4,Atta_4,200.2,1098.0,269.0,-66.1,-1.3,,,,
1.062,5,Atta_5,228.6,1301.5,271.4,73.6,-4.0,,,,
1.062,6,Atta_6,190.5,1565.4,273.5,-65.1,1.4,,,,
