time,idrobot,robot,x,y,angle,linearDisplacement,angularDisplacement,ekf_x,ekf_y,ekf_angle,ekf_age_ms
7.886,2,Atta_2,619.8,1481.2,269.4,-5.5,1.0,,,,
7.886,4,Atta_4,628.0,167.7,85.7,-4.0,0.0,,,,
8.017,4,Atta_4,641.9,176.9,85.0,16.7,-0.7,,,,
8.185,1,Atta_1,279.6,1474.1,271.9,-5.7,-0.1,,,,
8.185,2,Atta_2,613.3,1487.0,268.6,-8.7,-0.8,,,,
8.246,1,Atta_1,283.4,1476.2,271.9,-4.3,0.0,,,,
8.246,2,Atta_2,628.1,1480.8,268.9,16.0,0.3,,,,
8.246,4,Atta_4,645.6,179.5,85.0,4.5,0.0,,,,
8.304,3,Atta_3,205.9,116.0,88.4,4.8,0.2,,,,
8.422,4,Atta_4,641.7,176.5,84.9,-4.9,-0.1,,,,
8.479,1,Atta_1,279.1,1476.9,271.9,-4.4,0.0,,,,
8.479,2,Atta_2,612.3,1490.5,269.7,-18.5,0.8,,,,
8.479,3,Atta_3,201.8,113.3,88.5,-4.9,0.1,,,,
8.54,2,Atta_2,622.2,1482.3,269.7,12.9,0.0,,,,
8.767,2,Atta_2,626.6,1476.6,269.5,7.2,-0.2,,,,
8.825,3,Atta_3,238.3,133.9,87.3,41.9,-1.2,,,,
8.937,3,Atta_3,199.8,112.5,88.3,-44.0,1.0,,,,
9.051,2,Atta_2,623.5,1480.2,269.6,-4.8,0.1,,,,
9.051,3,Atta_3,246.6,137.4,86.5,53.0,-1.8,,,,
9.051,4,Atta_4,636.7,172.9,84.9,-6.2,0.0,,,,
9.22,2,Atta_2,618.7,1485.3,269.5,-7.0,-0.1,,,,
9.22,3,Atta_3,240.4,134.8,87.5,-6.7,1.0,,,,
9.277,2,Atta_2,623.7,1481.7,269.2,6.2,-0.3,,,,
9.337,2,Atta_2,632.1,1478.2,269.2,9.1,0.0,,,,
9.337,3,Atta_3,204.9,115.3,88.6,-40.5,1.1,,,,
9.396,4,Atta_4,641.2,176.1,85.0,5.5,0.1,,,,
9.514,2,Atta_2,628.2,1481.5,268.9,-5.1,-0.3,,,,
9.514,3,Atta_3,209.5,116.9,87.5,4.9,-1.1,,,,
9.575,2,Atta_2,622.0,1478.8,268.7,6.8,-0.2,,,,
9.575,4,Atta_4,635.1,172.2,85.0,-7.2,0.0,,,,
9.634,1,Atta_1,283.1,1476.7,271.9,4.0,0.0,,,,
9.634,2,Atta_2,628.2,1481.5,268.9,-6.8,0.2,,,,
9.634,4,Atta_4,640.4,175.4,85.0,6.2,0.0,,,,
9.688,1,Atta_1,278.4,1475.5,271.7,4.9,-0.2,,,,
9.688,2,Atta_2,622.4,1481.2,269.0,5.8,0.1,,,,
9.688,3,Atta_3,204.0,115.0,88.4,-5.8,0.9,,,,
9.814,3,Atta_3,213.0,118.8,87.6,9.8,-0.8,,,,
9.867,1,Atta_1,273.9,1476.0,271.7,-4.5,0.0,,,,
9.867,2,Atta_2,615.5,1484.3,268.9,-7.6,-0.1,,,,
9.92,1,Atta_1,160.9,1408.4,271.9,131.7,0.2,,,,
9.92,2,Atta_2,504.7,1414.5,268.7,131.0,-0.2,,,,
9.92,3,Atta_3,86.5,47.4,88.5,-145.3,0.9,,,,
9.92,4,Atta_4,523.4,108.7,85.1,-134.7,0.1,,,,
10.045,1,Atta_1,189.4,1424.4,271.9,-32.7,0.0,,,,
10.045,2,Atta_2,535.4,1428.8,269.6,-33.9,0.9,,,,
10.045,3,Atta_3,114.1,63.2,88.5,31.8,0.0,,,,
10.045,4,Atta_4,551.9,124.9,85.1,32.8,0.0,,,,
10.095,1,Atta_1,275.6,1475.1,271.9,-100.0,0.0,,,,
10.095,2,Atta_2,622.3,1479.0,269.6,-100.4,0.0,,,,
10.095,3,Atta_3,237.8,133.8,87.3,142.4,-1.2,,,,
10.095,4,Atta_4,639.7,175.3,85.0,101.2,-0.1,,,,
10.212,1,Atta_1,279.2,1478.3,271.9,-4.8,0.0,,,,
10.212,2,Atta_2,628.2,1480.1,269.4,-6.0,-0.2,,,,
10.212,3,Atta_3,242.2,136.3,87.3,5.1,0.0,,,,
10.212,4,Atta_4,644.1,177.8,85.1,5.1,0.1,,,,
10.287,2,Atta_2,621.8,1485.6,268.8,-8.4,-0.6,,,,
10.358,1,Atta_1,273.7,1477.0,271.8,5.7,-0.1,,,,
10.358,2,Atta_2,621.3,1480.5,269.4,5.1,0.6,,,,
10.358,3,Atta_3,238.6,134.2,87.4,-4.2,0.1,,,,
10.358,4,Atta_4,640.0,175.2,85.0,-4.9,-0.1,,,,
10.43,3,Atta_3,202.1,113.9,88.4,-41.8,1.0,,,,
10.43,4,Atta_4,635.3,172.0,85.0,-5.7,0.0,,,,
10.493,1,Atta_1,266.9,1479.7,270.7,-7.3,-1.1,,,,
