time,idrobot,robot,message
0.001,1,Atta_1,CONFIG|SAVE|1
0.002,2,Atta_2,CONFIG|SAVE|2
0.022,3,Atta_3,CONFIG|SAVE|3
0.022,2,Atta_2,NAV_CONFIG: arena=2400x1750mm
0.022,3,Atta_3,NAV_CONFIG: arena=2400x1750mm
0.022,4,Atta_4,CONFIG|SAVE|4
0.022,4,Atta_4,NAV_CONFIG: arena=2400x1750mm
0.022,1,Atta_1,NAV_CONFIG: arena=2400x1750mm
24.183,4,Atta_4,CHECK_OBSTACLE|1|-12.0|447.0|68.9
25.219,4,Atta_4,CHECK_OBSTACLE|1|-12.0|447.0|68.9
26.45,3,Atta_3,CHECK_OBSTACLE|2|161.8|959.0|204.0
29.85,3,Atta_3,CHECK_OBSTACLE|1|164.2|865.9|255.4
29.857,4,Atta_4,CHECK_OBSTACLE|2|36.6|655.3|80.2
30.406,1,Atta_1,CHECK_OBSTACLE|2|1279.1|818.6|291.8
30.865,3,Atta_3,CHECK_OBSTACLE|2|135.4|822.1|257.0
31.858,4,Atta_4,CHECK_OBSTACLE|1|348.4|694.0|130.5
35.655,4,Atta_4,CHECK_OBSTACLE|4|141.2|592.3|233.7
36.847,4,Atta_4,CHECK_OBSTACLE|4|-1.3|531.7|236.6
38.394,3,Atta_3,CHECK_OBSTACLE|4|449.3|813.7|351.3
39.445,3,Atta_3,CHECK_OBSTACLE|4|461.4|811.7|352.8
41.266,3,Atta_3,CHECK_OBSTACLE|4|480.9|809.0|33.7
43.268,3,Atta_3,CHECK_OBSTACLE|4|444.8|782.5|34.4
74.633,2,Atta_2,REQUEST_POSITION
74.663,2,Atta_2,EKF_POSE|1391.9|1531.9|59.6
74.737,1,Atta_1,REQUEST_POSITION
75.054,4,Atta_4,REQUEST_POSITION
75.086,4,Atta_4,EKF_POSE|78.0|409.2|237.7
75.177,2,Atta_2,EKF_POSE|1391.9|1531.9|15.6
75.18,3,Atta_3,REQUEST_POSITION
75.211,3,Atta_3,EKF_POSE|496.0|1352.1|82.3
75.586,4,Atta_4,EKF_POSE|78.0|409.2|286.4
75.663,2,Atta_2,EKF_POSE|1391.9|1531.9|310.6
75.713,3,Atta_3,EKF_POSE|496.0|1352.1|33.1
76.086,4,Atta_4,EKF_POSE|78.0|409.2|352.1
76.165,2,Atta_2,EKF_POSE|1391.9|1531.9|309.0
76.211,3,Atta_3,EKF_POSE|496.0|1352.1|3.7
76.592,4,Atta_4,EKF_POSE|78.0|409.2|352.9
76.664,2,Atta_2,EKF_POSE|1398.8|1523.2|308.1
76.729,3,Atta_3,EKF_POSE|496.0|1352.1|4.0
77.093,4,Atta_4,EKF_POSE|78.0|409.2|353.5
77.163,2,Atta_2,EKF_POSE|1433.3|1478.0|306.4
77.214,3,Atta_3,EKF_POSE|496.0|1352.1|4.3
77.586,4,Atta_4,EKF_POSE|78.0|409.2|356.3
77.666,2,Atta_2,EKF_POSE|1468.9|1429.5|306.0
77.719,3,Atta_3,EKF_POSE|496.0|1352.1|0.7
78.087,4,Atta_4,EKF_POSE|78.0|409.2|356.1
78.165,2,Atta_2,EKF_POSE|1502.5|1382.8|306.0
78.214,3,Atta_3,EKF_POSE|496.0|1352.1|1.1
78.588,4,Atta_4,EKF_POSE|107.9|407.2|356.1
78.664,2,Atta_2,EKF_POSE|1537.0|1335.2|305.9
78.711,3,Atta_3,EKF_POSE|528.2|1352.5|0.8
79.087,4,Atta_4,EKF_POSE|163.8|402.9|355.0
79.182,2,Atta_2,EKF_POSE|1540.1|1331.0|305.8
79.211,3,Atta_3,EKF_POSE|585.2|1353.7|1.4
79.536,2,Atta_2,REQUEST_POSITION
79.601,4,Atta_4,EKF_POSE|223.4|398.2|355.9
79.677,2,Atta_2,EKF_POSE|1555.9|1347.7|309.2
