time,idrobot,robot,message
0.001,2,Atta_2,CONFIG|SAVE|2
0.002,1,Atta_1,CONFIG|SAVE|1
0.002,4,Atta_4,CONFIG|SAVE|4
0.002,3,Atta_3,CONFIG|SAVE|3
0.003,1,Atta_1,NAV_CONFIG: arena=2400x1750mm
0.003,2,Atta_2,NAV_CONFIG: arena=2400x1750mm
0.003,4,Atta_4,NAV_CONFIG: arena=2400x1750mm
0.003,3,Atta_3,NAV_CONFIG: arena=2400x1750mm
14.989,4,Atta_4,CHECK_OBSTACLE|4|675.2|535.5|83.3
16.764,4,Atta_4,CHECK_OBSTACLE|4|675.6|604.7|84.5
16.769,1,Atta_1,CHECK_OBSTACLE|4|687.4|846.9|274.7
18.23,2,Atta_2,CHECK_OBSTACLE|2|329.3|408.7|87.5
19.679,3,Atta_3,CHECK_OBSTACLE|2|106.2|1039.3|197.1
22.361,3,Atta_3,CHECK_OBSTACLE|1|22.9|1043.8|136.7
31.396,3,Atta_3,CHECK_OBSTACLE|2|89.1|1495.2|69.2
36.905,3,Atta_3,CHECK_OBSTACLE|1|-18.0|1480.8|144.2
38.968,3,Atta_3,CHECK_OBSTACLE|2|-19.4|1522.8|99.4
39.939,4,Atta_4,CHECK_OBSTACLE|1|69.8|126.1|235.7
40.967,4,Atta_4,CHECK_OBSTACLE|1|-79.8|21.6|234.5
41.27,3,Atta_3,CHECK_OBSTACLE|1|11.4|1468.3|105.6
42.654,4,Atta_4,CHECK_OBSTACLE|2|-61.8|31.1|234.9
44.79,4,Atta_4,CHECK_OBSTACLE|1|-61.8|31.1|234.9
45.858,4,Atta_4,CHECK_OBSTACLE|1|47.6|76.8|241.6
47.901,4,Atta_4,CHECK_OBSTACLE|2|51.6|78.9|241.3
53.353,4,Atta_4,CHECK_OBSTACLE|2|122.9|109.4|232.4
55.442,4,Atta_4,CHECK_OBSTACLE|2|122.9|109.4|232.4
61.933,4,Atta_4,CHECK_OBSTACLE|2|152.6|73.0|180.8
67.495,4,Atta_4,CHECK_OBSTACLE|1|210.4|75.5|231.9
71.618,4,Atta_4,CHECK_OBSTACLE|2|156.8|16.7|182.3
73.861,4,Atta_4,CHECK_OBSTACLE|2|15.0|15.5|241.8
75.862,4,Atta_4,CHECK_OBSTACLE|1|3.8|39.5|243.5
78.32,4,Atta_4,CHECK_OBSTACLE|2|-26.2|23.3|231.2
81.756,4,Atta_4,CHECK_OBSTACLE|2|-26.2|23.3|231.2
136.855,1,Atta_1,REQUEST_POSITION
137.064,2,Atta_2,REQUEST_POSITION
137.094,2,Atta_2,EKF_POSE|352.0|789.0|134.9
137.122,4,Atta_4,REQUEST_POSITION
137.144,1,Atta_1,CHECK_OBSTACLE|1|1062.5|506.7|306.3
137.154,4,Atta_4,EKF_POSE|1717.8|92.7|350.1
137.278,3,Atta_3,REQUEST_POSITION
137.308,3,Atta_3,EKF_POSE|549.3|1181.8|333.6
137.6,2,Atta_2,EKF_POSE|352.0|789.0|87.4
137.654,4,Atta_4,EKF_POSE|1717.8|92.7|27.6
137.815,3,Atta_3,EKF_POSE|549.3|1181.8|346.8
138.097,2,Atta_2,EKF_POSE|352.0|789.0|18.9
138.153,4,Atta_4,EKF_POSE|1717.8|92.7|29.6
138.183,1,Atta_1,CHECK_OBSTACLE|1|1062.4|506.5|330.8
138.309,3,Atta_3,EKF_POSE|549.3|1181.8|350.2
138.595,2,Atta_2,EKF_POSE|352.0|789.0|355.8
138.654,4,Atta_4,EKF_POSE|1717.8|92.7|27.6
138.808,3,Atta_3,EKF_POSE|549.3|1181.8|349.0
139.1,2,Atta_2,EKF_POSE|352.0|789.0|355.4
139.168,4,Atta_4,EKF_POSE|1717.8|92.7|30.9
139.309,3,Atta_3,EKF_POSE|549.3|1181.8|348.8
139.594,2,Atta_2,EKF_POSE|394.5|784.8|353.7
139.655,4,Atta_4,EKF_POSE|1717.8|92.7|31.7
139.818,3,Atta_3,EKF_POSE|549.3|1181.8|351.3
140.099,2,Atta_2,EKF_POSE|453.2|778.4|353.5
140.154,4,Atta_4,EKF_POSE|1717.8|92.7|28.1
140.308,3,Atta_3,EKF_POSE|549.3|1181.8|351.6
140.595,2,Atta_2,EKF_POSE|513.0|771.0|352.6
140.656,4,Atta_4,EKF_POSE|1758.3|112.5|24.6
140.809,3,Atta_3,EKF_POSE|549.3|1181.8|352.0
141.096,2,Atta_2,EKF_POSE|574.1|762.8|352.3
141.164,4,Atta_4,EKF_POSE|1811.3|135.5|22.6
141.309,3,Atta_3,EKF_POSE|559.4|1180.3|351.4
141.598,2,Atta_2,EKF_POSE|600.1|759.2|351.9
141.657,4,Atta_4,EKF_POSE|1866.7|157.6|21.3
141.82,3,Atta_3,EKF_POSE|616.4|1171.2|350.5
142.095,2,Atta_2,EKF_POSE|600.1|759.2|351.3
142.179,4,Atta_4,EKF_POSE|1922.6|179.2|20.6
142.18,2,Atta_2,REQUEST_POSITION
142.308,3,Atta_3,EKF_POSE|674.7|1161.5|350.3
142.596,2,Atta_2,EKF_POSE|639.6|769.7|351.1
142.661,4,Atta_4,EKF_POSE|1948.2|188.8|20.5
142.809,3,Atta_3,EKF_POSE|735.4|1150.9|349.7
143.096,2,Atta_2,EKF_POSE|697.3|760.2|350.6
143.16,4,Atta_4,EKF_POSE|1948.2|188.8|20.1
143.272,4,Atta_4,REQUEST_POSITION
143.311,3,Atta_3,EKF_POSE|792.1|1140.5|349.8
143.596,2,Atta_2,EKF_POSE|757.0|750.9|350.9
143.667,4,Atta_4,EKF_POSE|1920.6|250.4|9.7
143.818,3,Atta_3,EKF_POSE|795.7|1139.9|349.0
144.107,2,Atta_2,EKF_POSE|817.8|740.9|350.2
144.108,3,Atta_3,REQUEST_POSITION
144.163,4,Atta_4,EKF_POSE|1920.6|250.4|3.8
144.312,3,Atta_3,EKF_POSE|806.5|1169.8|354.0
144.597,2,Atta_2,EKF_POSE|859.0|733.9|351.0
144.66,4,Atta_4,EKF_POSE|1920.6|250.4|6.3
144.811,3,Atta_3,EKF_POSE|861.6|1163.7|353.1
145.095,2,Atta_2,EKF_POSE|859.0|733.9|350.4
145.162,4,Atta_4,EKF_POSE|1920.6|250.4|1.1
145.295,2,Atta_2,REQUEST_POSITION
145.322,3,Atta_3,EKF_POSE|920.9|1156.2|352.4
145.596,2,Atta_2,EKF_POSE|874.0|748.6|351.1
145.661,4,Atta_4,EKF_POSE|1920.6|250.4|1.0
145.809,3,Atta_3,EKF_POSE|980.7|1148.3|352.4
146.103,2,Atta_2,EKF_POSE|930.8|739.3|350.0
146.159,4,Atta_4,EKF_POSE|1920.6|250.4|3.7
146.311,3,Atta_3,EKF_POSE|1040.7|1140.0|352.2
146.486,1,Atta_1,CHECK_OBSTACLE|1|1197.7|189.8|280.4
146.596,2,Atta_2,EKF_POSE|989.3|728.6|350.0
146.659,4,Atta_4,EKF_POSE|1962.4|253.6|4.7
146.812,3,Atta_3,EKF_POSE|1048.7|1139.0|352.4
147.096,2,Atta_2,EKF_POSE|1049.0|717.8|349.4
147.121,3,Atta_3,REQUEST_POSITION
147.159,4,Atta_4,EKF_POSE|2009.8|258.1|8.6
147.311,3,Atta_3,EKF_POSE|1072.9|1150.8|352.9
