time,idrobot,robot,message
0.001,2,Atta_2,CONFIG|RECEIVED
0.002,1,Atta_1,CONFIG|SAVE|1
0.002,3,Atta_3,CONFIG|SAVE|3
0.002,2,Atta_2,CONFIG|SAVE|2
0.002,1,Atta_1,NAV_CONFIG: arena=2400x1750mm
0.003,3,Atta_3,CONFIG|RECEIVED
0.003,2,Atta_2,NAV_CONFIG: arena=2400x1750mm
0.003,3,Atta_3,NAV_CONFIG: arena=2400x1750mm
0.003,4,Atta_4,CONFIG|RECEIVED
0.025,4,Atta_4,CONFIG|SAVE|4
0.025,4,Atta_4,NAV_CONFIG: arena=2400x1750mm
17.122,1,Atta_1,CHECK_OBSTACLE|4|844.2|1201.4|334.3
18.157,1,Atta_1,CHECK_OBSTACLE|4|832.7|1202.4|306.3
19.51,4,Atta_4,CHECK_OBSTACLE|4|267.2|497.1|89.3
22.019,2,Atta_2,CHECK_OBSTACLE|2|210.6|646.9|145.7
23.302,4,Atta_4,CHECK_OBSTACLE|1|411.6|565.8|147.1
24.234,2,Atta_2,CHECK_OBSTACLE|2|71.5|729.1|199.1
24.575,4,Atta_4,CHECK_OBSTACLE|1|420.3|611.3|149.1
24.992,1,Atta_1,CHECK_OBSTACLE|1|1057.8|1181.5|354.2
26.013,1,Atta_1,CHECK_OBSTACLE|1|1097.7|1180.3|354.3
26.303,2,Atta_2,CHECK_OBSTACLE|2|139.3|748.9|199.6
28.284,4,Atta_4,CHECK_OBSTACLE|2|72.1|567.9|92.5
28.316,2,Atta_2,CHECK_OBSTACLE|2|160.3|750.2|182.1
28.51,2,Atta_2,CHECK_OBSTACLE|2|163.7|757.8|183.9
28.705,2,Atta_2,CHECK_OBSTACLE|2|123.2|740.5|183.3
28.919,2,Atta_2,CHECK_OBSTACLE|2|147.7|744.6|178.6
29.129,2,Atta_2,CHECK_OBSTACLE|2|205.9|751.0|170.4
29.33,2,Atta_2,CHECK_OBSTACLE|2|205.9|751.0|170.4
29.534,2,Atta_2,CHECK_OBSTACLE|2|205.9|751.0|170.4
29.636,3,Atta_3,CHECK_OBSTACLE|2|205.3|691.8|186.6
29.748,2,Atta_2,CHECK_OBSTACLE|2|205.9|751.0|170.4
29.946,2,Atta_2,CHECK_OBSTACLE|2|197.1|763.7|171.2
30.18,2,Atta_2,CHECK_OBSTACLE|2|189.2|764.3|170.7
30.349,4,Atta_4,CHECK_OBSTACLE|1|92.6|566.5|92.1
30.377,2,Atta_2,CHECK_OBSTACLE|2|175.7|756.7|170.9
30.57,2,Atta_2,CHECK_OBSTACLE|2|175.7|756.7|170.9
30.771,2,Atta_2,CHECK_OBSTACLE|2|175.7|756.7|170.9
31.372,2,Atta_2,CHECK_OBSTACLE|2|185.9|759.5|172.4
31.42,4,Atta_4,CHECK_OBSTACLE|1|185.9|581.6|132.7
31.576,2,Atta_2,CHECK_OBSTACLE|2|185.9|759.5|172.4
32.188,2,Atta_2,CHECK_OBSTACLE|2|179.4|762.3|171.9
32.803,2,Atta_2,CHECK_OBSTACLE|2|167.5|756.8|171.1
33.014,2,Atta_2,CHECK_OBSTACLE|2|183.7|755.4|171.0
33.208,2,Atta_2,CHECK_OBSTACLE|2|187.9|757.4|172.4
33.417,2,Atta_2,CHECK_OBSTACLE|2|187.9|757.4|172.4
33.622,2,Atta_2,CHECK_OBSTACLE|2|187.9|757.4|172.4
33.828,2,Atta_2,CHECK_OBSTACLE|2|179.6|753.0|170.7
33.888,4,Atta_4,CHECK_OBSTACLE|2|53.4|575.3|83.8
34.029,2,Atta_2,CHECK_OBSTACLE|2|185.8|760.9|171.2
34.23,2,Atta_2,CHECK_OBSTACLE|2|169.9|754.0|171.9
34.442,2,Atta_2,CHECK_OBSTACLE|2|174.2|755.4|171.8
34.646,2,Atta_2,CHECK_OBSTACLE|2|187.9|759.3|170.4
34.859,2,Atta_2,CHECK_OBSTACLE|2|187.9|759.3|170.4
35.084,2,Atta_2,CHECK_OBSTACLE|2|189.6|759.3|171.1
35.288,2,Atta_2,CHECK_OBSTACLE|2|174.0|749.0|171.2
35.491,2,Atta_2,CHECK_OBSTACLE|2|178.4|750.8|171.7
35.687,2,Atta_2,CHECK_OBSTACLE|2|190.5|755.6|171.0
35.876,4,Atta_4,CHECK_OBSTACLE|2|76.1|609.7|83.9
35.889,2,Atta_2,CHECK_OBSTACLE|2|195.3|758.2|171.0
36.096,2,Atta_2,CHECK_OBSTACLE|2|182.5|761.9|170.9
36.29,2,Atta_2,CHECK_OBSTACLE|2|175.1|757.8|172.6
36.491,2,Atta_2,CHECK_OBSTACLE|2|162.8|758.8|172.9
36.693,2,Atta_2,CHECK_OBSTACLE|2|181.5|762.2|172.7
36.893,2,Atta_2,CHECK_OBSTACLE|2|158.8|753.4|171.9
37.103,2,Atta_2,CHECK_OBSTACLE|2|157.1|755.0|172.5
37.323,2,Atta_2,CHECK_OBSTACLE|2|133.6|747.1|175.1
37.524,2,Atta_2,CHECK_OBSTACLE|2|133.6|747.1|175.1
37.725,2,Atta_2,CHECK_OBSTACLE|2|157.4|763.0|174.2
37.927,2,Atta_2,CHECK_OBSTACLE|2|133.5|745.7|173.8
38.131,2,Atta_2,CHECK_OBSTACLE|2|144.8|752.6|173.7
38.334,2,Atta_2,CHECK_OBSTACLE|2|145.7|753.1|172.8
38.551,2,Atta_2,CHECK_OBSTACLE|2|145.7|753.1|172.8
38.752,2,Atta_2,CHECK_OBSTACLE|2|154.1|756.8|173.3
38.95,2,Atta_2,CHECK_OBSTACLE|2|154.1|756.8|173.3
39.152,2,Atta_2,CHECK_OBSTACLE|2|137.2|751.7|173.5
39.359,2,Atta_2,CHECK_OBSTACLE|2|168.6|766.9|173.2
39.577,2,Atta_2,CHECK_OBSTACLE|2|160.1|759.7|173.3
40.162,2,Atta_2,CHECK_OBSTACLE|2|132.1|746.0|174.5
40.762,2,Atta_2,CHECK_OBSTACLE|2|132.5|747.8|174.4
41.363,2,Atta_2,CHECK_OBSTACLE|2|153.4|759.1|174.0
41.965,2,Atta_2,CHECK_OBSTACLE|2|132.7|749.2|173.2
42.581,2,Atta_2,CHECK_OBSTACLE|2|132.7|749.2|173.2
43.168,2,Atta_2,CHECK_OBSTACLE|2|132.7|749.2|173.2
43.779,2,Atta_2,CHECK_OBSTACLE|2|132.7|749.2|173.2
44.382,2,Atta_2,CHECK_OBSTACLE|2|132.7|749.2|173.2
44.981,2,Atta_2,CHECK_OBSTACLE|2|132.7|749.2|173.2
45.593,2,Atta_2,CHECK_OBSTACLE|2|132.7|749.2|173.2
46.183,2,Atta_2,CHECK_OBSTACLE|2|132.7|749.2|173.2
46.784,2,Atta_2,CHECK_OBSTACLE|2|132.7|749.2|173.2
47.385,2,Atta_2,CHECK_OBSTACLE|2|132.7|749.2|173.2
47.996,2,Atta_2,CHECK_OBSTACLE|2|132.7|749.2|173.2
48.604,2,Atta_2,CHECK_OBSTACLE|2|132.7|749.2|173.2
49.2,2,Atta_2,CHECK_OBSTACLE|2|132.7|749.2|173.2
49.801,2,Atta_2,CHECK_OBSTACLE|2|132.7|749.2|173.2
50.402,2,Atta_2,CHECK_OBSTACLE|2|132.7|749.2|173.2
51.003,2,Atta_2,CHECK_OBSTACLE|2|132.7|749.2|173.2
51.604,2,Atta_2,CHECK_OBSTACLE|2|132.7|749.2|173.2
73.85,1,Atta_1,REQUEST_POSITION
74.179,2,Atta_2,REQUEST_POSITION
74.237,2,Atta_2,EKF_POSE|351.3|1049.9|72.0
74.421,3,Atta_3,REQUEST_POSITION
74.466,3,Atta_3,EKF_POSE|984.4|607.4|351.8
74.608,4,Atta_4,REQUEST_POSITION
74.638,4,Atta_4,EKF_POSE|408.8|586.6|349.9
74.709,2,Atta_2,EKF_POSE|351.3|1049.9|24.3
74.955,3,Atta_3,EKF_POSE|1024.4|601.8|352.2
75.138,4,Atta_4,EKF_POSE|408.8|586.6|21.0
75.21,2,Atta_2,EKF_POSE|351.3|1049.9|1.6
75.452,3,Atta_3,EKF_POSE|1084.0|593.3|351.7
75.639,4,Atta_4,EKF_POSE|408.8|586.6|24.6
75.709,2,Atta_2,EKF_POSE|351.3|1049.9|1.8
75.951,3,Atta_3,EKF_POSE|1143.3|584.8|352.9
75.999,3,Atta_3,CHECK_OBSTACLE|1|1142.7|587.4|351.7
76.138,4,Atta_4,EKF_POSE|408.8|586.6|24.7
76.21,2,Atta_2,EKF_POSE|372.2|1050.4|1.4
76.46,3,Atta_3,EKF_POSE|1148.1|584.2|352.8
76.649,4,Atta_4,EKF_POSE|438.1|600.1|24.8
76.715,2,Atta_2,EKF_POSE|431.2|1051.7|1.6
76.951,3,Atta_3,EKF_POSE|1148.1|584.2|353.0
77.013,3,Atta_3,CHECK_OBSTACLE|1|1200.0|602.9|355.5
77.162,4,Atta_4,EKF_POSE|488.1|624.2|26.5
77.212,2,Atta_2,EKF_POSE|490.8|1053.4|1.5
77.451,3,Atta_3,EKF_POSE|1148.1|584.2|353.1
77.639,4,Atta_4,EKF_POSE|541.8|650.6|25.6
77.718,2,Atta_2,EKF_POSE|551.2|1054.3|0.5
77.968,3,Atta_3,EKF_POSE|1148.1|584.2|327.8
78.143,4,Atta_4,EKF_POSE|596.1|676.7|26.6
78.227,2,Atta_2,EKF_POSE|600.3|1055.2|2.3
78.456,3,Atta_3,EKF_POSE|1148.1|584.2|311.5
78.641,4,Atta_4,EKF_POSE|633.6|695.8|27.8
78.71,2,Atta_2,EKF_POSE|601.1|1055.3|2.4
78.966,3,Atta_3,EKF_POSE|1148.1|584.2|312.7
79.139,4,Atta_4,EKF_POSE|633.6|695.8|28.5
