time,idrobot,robot,message
0.001,1,Atta_1,CONFIG|SAVE|1
0.001,2,Atta_2,CONFIG|SAVE|2
0.002,3,Atta_3,CONFIG|SAVE|3
0.002,4,Atta_4,CONFIG|SAVE|4
0.002,1,Atta_1,NAV_CONFIG: arena=2400x1750mm
0.002,2,Atta_2,NAV_CONFIG: arena=2400x1750mm
0.002,3,Atta_3,NAV_CONFIG: arena=2400x1750mm
0.002,4,Atta_4,NAV_CONFIG: arena=2400x1750mm
11.79,4,Atta_4,CHECK_OBSTACLE|2|237.9|1257.1|195.2
13.266,1,Atta_1,CHECK_OBSTACLE|1|80.1|684.0|122.1
14.294,1,Atta_1,CHECK_OBSTACLE|1|46.0|733.2|124.7
16.895,3,Atta_3,CHECK_OBSTACLE|2|1098.7|1026.1|5.4
18.132,4,Atta_4,CHECK_OBSTACLE|4|120.9|1407.7|239.9
19.15,4,Atta_4,CHECK_OBSTACLE|4|130.9|1398.0|281.7
19.85,1,Atta_1,CHECK_OBSTACLE|1|57.7|1043.0|86.9
24.432,1,Atta_1,CHECK_OBSTACLE|2|38.0|1403.9|90.2
27.621,1,Atta_1,CHECK_OBSTACLE|1|80.9|1517.5|35.1
32.576,2,Atta_2,CHECK_OBSTACLE|4|1255.5|-41.8|351.2
34.691,2,Atta_2,CHECK_OBSTACLE|4|1255.5|-41.8|351.2
35.709,2,Atta_2,CHECK_OBSTACLE|4|1255.5|-41.8|351.2
36.195,3,Atta_3,CHECK_OBSTACLE|1|1166.3|1012.5|357.4
37.046,4,Atta_4,CHECK_OBSTACLE|1|1016.8|683.4|134.9
38.674,4,Atta_4,CHECK_OBSTACLE|1|989.3|739.5|133.3
40.345,4,Atta_4,CHECK_OBSTACLE|1|911.5|762.5|100.0
62.62,1,Atta_1,REQUEST_POSITION
62.814,2,Atta_2,REQUEST_POSITION
62.847,2,Atta_2,EKF_POSE|1579.1|239.7|85.8
62.902,3,Atta_3,REQUEST_POSITION
62.935,3,Atta_3,EKF_POSE|1244.5|930.8|303.5
63.355,2,Atta_2,EKF_POSE|1579.1|239.7|39.5
63.363,4,Atta_4,REQUEST_POSITION
63.396,4,Atta_4,EKF_POSE|1233.8|754.4|0.5
63.434,3,Atta_3,EKF_POSE|1244.5|930.8|322.8
63.847,2,Atta_2,EKF_POSE|1579.1|239.7|8.6
63.896,4,Atta_4,EKF_POSE|1233.8|754.4|34.4
63.947,3,Atta_3,EKF_POSE|1244.5|930.8|326.9
64.359,2,Atta_2,EKF_POSE|1579.1|239.7|9.1
64.396,4,Atta_4,EKF_POSE|1233.8|754.4|35.8
64.433,3,Atta_3,EKF_POSE|1244.5|930.8|325.3
64.859,2,Atta_2,EKF_POSE|1579.1|239.7|9.4
64.898,4,Atta_4,EKF_POSE|1233.8|754.4|32.5
64.934,3,Atta_3,EKF_POSE|1244.5|930.8|326.7
65.346,2,Atta_2,EKF_POSE|1579.1|239.7|5.0
65.397,4,Atta_4,EKF_POSE|1233.8|754.4|39.1
65.442,3,Atta_3,EKF_POSE|1244.5|930.8|330.8
65.847,2,Atta_2,EKF_POSE|1579.1|239.7|5.3
65.896,4,Atta_4,EKF_POSE|1233.8|754.4|39.0
65.942,3,Atta_3,EKF_POSE|1245.5|930.2|329.4
66.348,2,Atta_2,EKF_POSE|1614.0|242.6|5.2
66.416,4,Atta_4,EKF_POSE|1233.8|754.4|38.4
66.433,3,Atta_3,EKF_POSE|1287.9|904.3|328.5
66.847,2,Atta_2,EKF_POSE|1671.8|248.8|6.7
66.896,4,Atta_4,EKF_POSE|1236.3|756.1|34.5
66.933,3,Atta_3,EKF_POSE|1338.9|872.0|326.0
67.097,1,Atta_1,REQUEST_POSITION
67.347,2,Atta_2,EKF_POSE|1732.4|255.6|6.3
67.395,4,Atta_4,EKF_POSE|1281.0|784.8|30.8
67.436,3,Atta_3,EKF_POSE|1389.8|838.4|325.9
67.851,2,Atta_2,EKF_POSE|1793.6|263.2|8.2
67.896,4,Atta_4,EKF_POSE|1332.3|814.4|29.0
67.932,3,Atta_3,EKF_POSE|1438.0|804.6|324.1
68.057,4,Atta_4,CHECK_OBSTACLE|1|1300.9|845.9|57.2
68.347,2,Atta_2,EKF_POSE|2074.7|301.7|8.1
68.401,4,Atta_4,EKF_POSE|1346.9|822.4|27.0
68.432,3,Atta_3,EKF_POSE|1452.2|794.3|323.3
68.823,3,Atta_3,REQUEST_POSITION
68.861,2,Atta_2,EKF_POSE|2074.8|301.7|9.3
68.896,4,Atta_4,EKF_POSE|1346.9|822.4|25.4
68.936,3,Atta_3,EKF_POSE|1483.9|820.2|329.3
69.276,2,Atta_2,REQUEST_POSITION
69.347,2,Atta_2,EKF_POSE|1952.9|269.3|7.5
69.356,4,Atta_4,CHECK_OBSTACLE|1|1307.9|869.0|56.5
69.395,4,Atta_4,EKF_POSE|1364.9|830.7|25.1
69.417,1,Atta_1,CHECK_OBSTACLE|1|1076.8|962.5|4.8
69.44,3,Atta_3,EKF_POSE|1525.9|795.0|328.8
69.663,3,Atta_3,CHECK_OBSTACLE|2|1523.1|789.7|335.5
69.848,2,Atta_2,EKF_POSE|1996.3|275.0|7.5
69.906,4,Atta_4,EKF_POSE|1364.9|830.7|25.4
69.932,3,Atta_3,EKF_POSE|1547.1|782.2|328.8
70.366,2,Atta_2,EKF_POSE|2054.6|283.5|9.5
70.396,4,Atta_4,EKF_POSE|1364.9|830.7|353.8
70.439,3,Atta_3,EKF_POSE|1547.1|782.2|328.1
70.439,1,Atta_1,CHECK_OBSTACLE|1|1092.6|958.8|5.1
70.847,2,Atta_2,EKF_POSE|2111.2|293.0|9.0
70.906,4,Atta_4,EKF_POSE|1364.9|830.7|343.2
70.933,3,Atta_3,EKF_POSE|1547.1|782.2|315.1
71.347,2,Atta_2,EKF_POSE|2113.5|293.3|9.5
71.396,4,Atta_4,EKF_POSE|1364.9|830.7|347.1
71.433,3,Atta_3,EKF_POSE|1547.1|782.2|272.2
71.847,2,Atta_2,EKF_POSE|2113.5|293.3|10.0
71.896,4,Atta_4,EKF_POSE|1364.9|830.7|344.4
71.936,3,Atta_3,EKF_POSE|1547.1|782.2|272.2
71.936,2,Atta_2,REQUEST_POSITION
72.347,2,Atta_2,EKF_POSE|2076.2|274.3|39.7
72.396,4,Atta_4,EKF_POSE|1364.9|830.7|342.3
72.437,3,Atta_3,EKF_POSE|1547.1|782.2|272.5
72.847,2,Atta_2,EKF_POSE|2076.2|274.3|51.0
72.9,4,Atta_4,EKF_POSE|1394.3|822.6|346.0
72.936,3,Atta_3,EKF_POSE|1547.1|782.2|268.0
73.355,2,Atta_2,EKF_POSE|2076.2|274.3|51.2
73.408,4,Atta_4,EKF_POSE|1450.3|809.4|347.8
73.436,3,Atta_3,EKF_POSE|1547.1|768.1|270.0
73.85,2,Atta_2,EKF_POSE|2076.2|274.3|52.1
73.896,4,Atta_4,EKF_POSE|1481.4|802.8|349.8
73.937,3,Atta_3,EKF_POSE|1548.7|710.1|273.3
74.347,2,Atta_2,EKF_POSE|2076.2|274.3|54.3
74.401,4,Atta_4,EKF_POSE|1481.4|802.8|351.4
74.431,4,Atta_4,REQUEST_POSITION
74.436,3,Atta_3,EKF_POSE|1553.7|650.3|275.6
74.847,2,Atta_2,EKF_POSE|2076.2|274.3|54.4
74.909,4,Atta_4,EKF_POSE|1461.3|873.2|30.4
74.942,3,Atta_3,EKF_POSE|1555.5|632.1|277.1
74.981,1,Atta_1,REQUEST_POSITION
75.347,2,Atta_2,EKF_POSE|2089.4|292.7|54.2
75.352,3,Atta_3,REQUEST_POSITION
75.415,4,Atta_4,EKF_POSE|1461.3|873.2|32.8
75.437,3,Atta_3,EKF_POSE|1549.0|623.3|272.9
75.847,2,Atta_2,EKF_POSE|2124.3|341.9|54.7
75.921,4,Atta_4,EKF_POSE|1461.3|873.2|32.9
75.942,3,Atta_3,EKF_POSE|1549.0|623.3|325.4
76.371,2,Atta_2,EKF_POSE|2157.1|388.5|54.7
76.412,4,Atta_4,EKF_POSE|1461.3|873.2|31.1
76.437,3,Atta_3,EKF_POSE|1549.0|623.3|0.2
76.847,2,Atta_2,EKF_POSE|2166.7|402.0|55.5
76.91,4,Atta_4,EKF_POSE|1461.3|873.2|37.6
76.937,3,Atta_3,EKF_POSE|1549.0|623.3|358.9
77.286,2,Atta_2,REQUEST_POSITION
77.348,2,Atta_2,EKF_POSE|2162.7|387.9|53.4
