time,idrobot,robot,message
0.001,2,Atta_2,CONFIG|SAVE|2
0.001,4,Atta_4,CONFIG|SAVE|4
0.001,3,Atta_3,CONFIG|SAVE|3
0.001,1,Atta_1,CONFIG|SAVE|1
0.002,3,Atta_3,NAV_CONFIG: arena=2400x1750mm
0.002,4,Atta_4,NAV_CONFIG: arena=2400x1750mm
0.002,1,Atta_1,NAV_CONFIG: arena=2400x1750mm
0.002,2,Atta_2,NAV_CONFIG: arena=2400x1750mm
18.312,2,Atta_2,CHECK_OBSTACLE|4|534.2|1344.4|270.0
18.724,3,Atta_3,CHECK_OBSTACLE|2|443.1|358.5|2.8
22.476,2,Atta_2,CHECK_OBSTACLE|2|647.9|1301.6|331.2
27.05,3,Atta_3,CHECK_OBSTACLE|2|459.0|88.8|287.1
27.244,1,Atta_1,CHECK_OBSTACLE|4|1161.9|1327.1|11.2
28.277,1,Atta_1,CHECK_OBSTACLE|4|1173.8|1337.1|347.9
28.626,4,Atta_4,CHECK_OBSTACLE|2|563.2|546.0|81.5
31.008,3,Atta_3,CHECK_OBSTACLE|1|478.4|46.3|214.0
31.681,2,Atta_2,CHECK_OBSTACLE|2|451.6|1502.4|131.2
34.191,2,Atta_2,CHECK_OBSTACLE|2|441.5|1513.4|70.8
37.367,3,Atta_3,CHECK_OBSTACLE|1|-1.9|37.4|152.0
38.385,3,Atta_3,CHECK_OBSTACLE|2|-79.1|52.9|152.5
41.808,3,Atta_3,CHECK_OBSTACLE|2|30.8|67.7|193.0
47.039,3,Atta_3,CHECK_OBSTACLE|1|17.0|201.7|118.0
48.123,3,Atta_3,CHECK_OBSTACLE|1|2.5|262.2|119.6
74.323,1,Atta_1,REQUEST_POSITION
74.381,2,Atta_2,REQUEST_POSITION
74.413,2,Atta_2,EKF_POSE|955.9|1439.1|161.7
74.451,3,Atta_3,REQUEST_POSITION
74.481,3,Atta_3,EKF_POSE|51.5|386.8|66.5
74.916,2,Atta_2,EKF_POSE|955.9|1439.1|117.1
74.926,4,Atta_4,REQUEST_POSITION
74.957,4,Atta_4,EKF_POSE|617.8|1033.8|217.2
74.981,3,Atta_3,EKF_POSE|51.5|386.8|24.5
75.413,2,Atta_2,EKF_POSE|955.9|1439.1|43.3
75.462,4,Atta_4,EKF_POSE|617.8|1033.8|266.9
75.484,3,Atta_3,EKF_POSE|51.5|386.8|3.2
75.909,2,Atta_2,EKF_POSE|955.9|1439.1|359.3
75.957,4,Atta_4,EKF_POSE|617.8|1033.8|332.0
75.99,3,Atta_3,EKF_POSE|51.5|386.8|1.9
76.41,2,Atta_2,EKF_POSE|955.9|1439.1|358.6
76.464,4,Atta_4,EKF_POSE|617.8|1033.8|337.2
76.482,3,Atta_3,EKF_POSE|51.5|386.8|4.6
76.923,2,Atta_2,EKF_POSE|970.9|1438.5|357.3
76.959,4,Atta_4,EKF_POSE|617.8|1033.8|337.8
76.986,3,Atta_3,EKF_POSE|51.5|386.8|358.0
77.409,2,Atta_2,EKF_POSE|1028.7|1434.8|355.6
77.457,4,Atta_4,EKF_POSE|617.8|1033.8|342.4
77.488,3,Atta_3,EKF_POSE|51.5|386.8|356.9
77.91,2,Atta_2,EKF_POSE|1085.0|1430.4|355.7
77.956,4,Atta_4,EKF_POSE|617.8|1033.8|346.8
77.992,3,Atta_3,EKF_POSE|51.5|386.8|359.7
78.41,2,Atta_2,EKF_POSE|1144.7|1425.3|354.6
78.46,4,Atta_4,EKF_POSE|617.8|1033.8|343.0
