time,idrobot,robot,message
283.426,4,Atta_4,EKF_POSE|1878.8|617.5|62.9
283.643,3,Atta_3,EKF_POSE|2100.9|366.3|61.1
283.771,2,Atta_2,EKF_POSE|881.9|33.7|293.6
283.793,2,Atta_2,REQUEST_POSITION
283.933,4,Atta_4,EKF_POSE|1878.8|617.5|62.8
284.141,3,Atta_3,EKF_POSE|2100.9|366.3|61.1
284.266,2,Atta_2,EKF_POSE|882.6|54.6|332.4
284.451,4,Atta_4,EKF_POSE|1878.8|617.5|62.8
284.64,3,Atta_3,EKF_POSE|2100.9|366.3|61.1
284.767,2,Atta_2,EKF_POSE|882.6|54.6|40.2
284.927,4,Atta_4,EKF_POSE|1878.8|617.5|62.7
285.14,3,Atta_3,EKF_POSE|2100.9|366.3|61.1
285.266,2,Atta_2,EKF_POSE|882.6|54.6|103.8
285.428,4,Atta_4,EKF_POSE|1878.8|617.5|62.6
285.639,3,Atta_3,EKF_POSE|2100.9|366.3|61.1
285.766,2,Atta_2,EKF_POSE|882.6|54.6|104.2
285.929,4,Atta_4,EKF_POSE|1878.8|617.5|62.6
286.139,3,Atta_3,EKF_POSE|2100.9|366.3|61.1
286.266,2,Atta_2,EKF_POSE|882.6|54.6|104.2
286.311,1,Atta_1,REQUEST_POSITION
286.427,4,Atta_4,EKF_POSE|1878.8|617.5|62.5
286.66,3,Atta_3,EKF_POSE|2100.9|366.3|61.0
286.766,2,Atta_2,EKF_POSE|882.6|54.6|106.6
286.935,4,Atta_4,EKF_POSE|1878.8|617.5|62.5
287.159,3,Atta_3,EKF_POSE|2100.9|366.3|61.0
287.266,2,Atta_2,EKF_POSE|882.6|54.6|107.0
287.427,4,Atta_4,EKF_POSE|1878.8|617.5|62.5
287.639,3,Atta_3,EKF_POSE|2100.9|366.3|61.0
287.766,2,Atta_2,EKF_POSE|882.4|55.3|106.7
287.928,4,Atta_4,EKF_POSE|1878.8|617.5|62.4
288.142,3,Atta_3,EKF_POSE|2100.9|366.3|61.0
288.266,2,Atta_2,EKF_POSE|868.7|102.8|105.3
288.427,4,Atta_4,EKF_POSE|1878.8|617.5|62.3
288.641,3,Atta_3,EKF_POSE|2100.9|366.3|61.1
288.778,2,Atta_2,EKF_POSE|853.1|160.0|105.4
288.927,4,Atta_4,EKF_POSE|1878.8|617.5|62.2
289.14,3,Atta_3,EKF_POSE|2100.9|366.3|61.1
289.27,2,Atta_2,EKF_POSE|836.9|217.5|105.3
289.427,4,Atta_4,EKF_POSE|1878.8|617.5|62.2
289.64,3,Atta_3,EKF_POSE|2100.9|366.3|61.1
289.771,2,Atta_2,EKF_POSE|821.2|276.0|104.6
289.929,4,Atta_4,EKF_POSE|1878.8|617.5|62.1
290.14,3,Atta_3,EKF_POSE|2100.9|366.3|61.1
290.265,2,Atta_2,EKF_POSE|816.1|295.4|106.2
290.431,4,Atta_4,EKF_POSE|1878.8|617.5|62.1
290.652,3,Atta_3,EKF_POSE|2100.9|366.3|61.1
290.766,2,Atta_2,EKF_POSE|816.1|295.4|106.3
290.8,2,Atta_2,REQUEST_POSITION
290.927,4,Atta_4,EKF_POSE|1878.8|617.5|62.3
291.142,3,Atta_3,EKF_POSE|2100.9|366.3|61.0
291.277,2,Atta_2,EKF_POSE|799.5|308.5|126.1
291.403,1,Atta_1,REQUEST_POSITION
291.437,4,Atta_4,EKF_POSE|1878.8|617.5|62.3
291.64,3,Atta_3,EKF_POSE|2100.9|366.3|61.1
291.766,2,Atta_2,EKF_POSE|799.5|308.5|191.9
291.93,4,Atta_4,EKF_POSE|1878.8|617.5|62.3
292.154,3,Atta_3,EKF_POSE|2100.9|366.3|61.1
292.266,2,Atta_2,EKF_POSE|799.5|308.5|200.3
292.427,4,Atta_4,EKF_POSE|1878.8|617.5|62.3
292.64,3,Atta_3,EKF_POSE|2100.9|366.3|61.2
292.768,2,Atta_2,EKF_POSE|799.5|308.5|200.4
