time,idrobot,robot,message
7.293,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
7.399,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
7.494,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=60.0° real=57.6° err=2.4° corr#0"
7.763,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=-180.0° real=-177.2° err=-2.8° corr#0"
7.779,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
7.806,9,Atta_9,"DEBUG: -1, ID: 9, MOVE interrumpido por IR — evasión -60°"
8.193,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
8.271,3,Atta_3,"DEBUG: -1, ID: 3, TURN IMU: objetivo=60.0° real=57.1° err=2.9° corr#0"
8.306,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
8.492,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
8.515,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=-30.0° real=-28.1° err=-1.9° corr#0"
8.529,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=30.0° real=28.1° err=1.9° corr#0"
8.593,4,Atta_4,"DEBUG: -1, ID: 4, TURN IMU: objetivo=60.0° real=57.1° err=2.9° corr#0"
8.854,4,Atta_4,"DEBUG: -1, ID: 4, MOVE interrumpido por IR — evasión -60°"
9.003,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
9.327,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
9.361,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
9.402,6,Atta_6,"DEBUG: -1, ID: 6, MOVE interrumpido por IR — evasión +60°"
9.485,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=-60.0° real=-57.3° err=-2.7° corr#0"
9.706,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
9.718,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=180.0° real=177.3° err=2.7° corr#0"
9.892,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
10.018,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
10.032,7,Atta_7,"DEBUG: -1, ID: 7, TURN IMU: objetivo=30.0° real=27.0° err=3.0° corr#0"
10.238,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
10.313,8,Atta_8,"DEBUG: -1, ID: 8, TURN IMU: objetivo=-180.0° real=-177.3° err=-2.7° corr#0"
10.442,3,Atta_3,"DEBUG: -1, ID: 3, TURN IMU: objetivo=75.0° real=73.0° err=2.0° corr#0"
10.54,4,Atta_4,"DEBUG: -1, ID: 4, TURN IMU: objetivo=-60.0° real=-57.3° err=-2.7° corr#0"
11.019,7,Atta_7,"DEBUG: -1, ID: 7, TURN IMU: objetivo=-45.0° real=-42.6° err=-2.4° corr#0"
11.078,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=60.0° real=57.3° err=2.7° corr#0"
11.151,4,Atta_4,"DEBUG: -1, ID: 4, DEADLOCK (3 evasiones) — escape comprometido +95°"
11.213,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
11.25,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
11.268,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=180.0° real=177.8° err=2.2° corr#0"
11.428,2,Atta_2,"DEBUG: -1, ID: 2, MOVE interrumpido por IR — evasión -60°"
11.541,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
11.541,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
11.828,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
11.885,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=90.0° real=87.4° err=2.6° corr#0"
11.918,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
12.067,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
12.226,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
12.246,9,Atta_9,"DEBUG: -1, ID: 9, MOVE interrumpido por IR — evasión +60°"
12.449,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
12.539,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
12.582,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=-30.0° real=-28.1° err=-1.9° corr#0"
12.7,1,Atta_1,"DEBUG: -1, ID: 1, MOVE interrumpido por IR — evasión -60°"
12.728,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=-60.0° real=-57.0° err=-3.0° corr#0"
12.741,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
13.035,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
13.129,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=-60.0° real=-57.3° err=-2.7° corr#0"
13.179,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
13.223,8,Atta_8,"DEBUG: -1, ID: 8, MOVE interrumpido por IR — evasión -60°"
13.729,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
13.77,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
13.809,4,Atta_4,"DEBUG: -1, ID: 4, TURN IMU: objetivo=95.0° real=92.9° err=2.1° corr#0"
13.847,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
