time,idrobot,robot,message
7.768,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
7.843,7,Atta_7,"DEBUG: -1, ID: 7, MOVE interrumpido por IR — evasión +60°"
7.843,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=-60.0° real=-57.0° err=-3.0° corr#0"
7.905,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=60.0° real=57.1° err=2.9° corr#0"
8.028,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
8.226,3,Atta_3,"DEBUG: -1, ID: 3, TURN IMU: objetivo=60.0° real=57.1° err=2.9° corr#0"
8.309,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
8.352,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
8.557,4,Atta_4,"DEBUG: -1, ID: 4, TURN IMU: objetivo=60.0° real=57.1° err=2.9° corr#0"
8.656,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
8.691,9,Atta_9,"DEBUG: -1, ID: 9, MOVE interrumpido por IR — evasión +60°"
8.748,8,Atta_8,"DEBUG: -1, ID: 8, TURN IMU: objetivo=-60.0° real=-57.0° err=-3.0° corr#0"
8.89,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=60.0° real=57.1° err=2.9° corr#0"
8.962,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=60.0° real=57.1° err=2.9° corr#0"
8.979,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
9.183,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
9.221,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=60.0° real=57.0° err=3.0° corr#0"
9.282,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=45.0° real=42.3° err=2.7° corr#0"
9.295,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
9.523,7,Atta_7,"DEBUG: -1, ID: 7, TURN IMU: objetivo=60.0° real=57.1° err=2.9° corr#0"
9.619,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
9.662,8,Atta_8,"DEBUG: -1, ID: 8, MOVE interrumpido por IR — evasión +60°"
9.688,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
9.717,3,Atta_3,"DEBUG: -1, ID: 3, TURN IMU: objetivo=30.0° real=28.1° err=1.9° corr#0"
9.834,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=-60.0° real=-57.3° err=-2.7° corr#0"
9.955,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
10.136,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
10.246,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=-45.0° real=-42.2° err=-2.8° corr#0"
10.266,4,Atta_4,"DEBUG: -1, ID: 4, TURN IMU: objetivo=45.0° real=42.7° err=2.3° corr#0"
10.266,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
10.376,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=60.0° real=57.3° err=2.7° corr#0"
10.607,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=45.0° real=42.7° err=2.3° corr#0"
10.677,1,Atta_1,"DEBUG: -1, ID: 1, MOVE interrumpido por IR — evasión +60°"
10.885,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=60.0° real=57.3° err=2.7° corr#0"
