time,idrobot,robot,message
12.657,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
12.688,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
12.699,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
12.953,1,Atta_1,"DEBUG: -1, ID: 1, MOVE interrumpido por IR — evasión +60°"
13.006,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
13.113,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
13.386,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
13.404,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
13.422,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=75.0° real=72.9° err=2.1° corr#0"
13.732,2,Atta_2,"DEBUG: -1, ID: 2, MOVE interrumpido por IR — evasión +60°"
13.754,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=-30.0° real=-28.1° err=-1.9° corr#0"
13.875,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=60.0° real=57.2° err=2.8° corr#0"
13.889,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
14.191,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
14.221,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
14.493,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
14.607,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
14.626,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=60.0° real=57.9° err=2.1° corr#0"
14.73,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=-45.0° real=-42.6° err=-2.4° corr#0"
14.862,7,Atta_7,"DEBUG: -1, ID: 7, TURN IMU: objetivo=45.0° real=42.7° err=2.3° corr#0"
14.863,8,Atta_8,"DEBUG: -1, ID: 8, TURN IMU: objetivo=-95.0° real=-93.0° err=-2.0° corr#0"
14.939,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
15.34,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
15.414,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=60.0° real=57.3° err=2.7° corr#0"
15.481,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
15.58,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=45.0° real=42.7° err=2.3° corr#0"
16.0,8,Atta_8,"DEBUG: -1, ID: 8, MOVE interrumpido por IR — evasión +60°"
16.074,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
16.091,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=30.0° real=27.8° err=2.2° corr#0"
16.155,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
16.201,4,Atta_4,"DEBUG: -1, ID: 4, MOVE interrumpido por IR — evasión +60°"
16.218,5,Atta_5,"DEBUG: -1, ID: 5, MOVE interrumpido por IR — evasión +60°"
16.436,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
16.494,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
16.546,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=-45.0° real=-42.6° err=-2.4° corr#0"
16.707,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
16.707,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
16.721,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
17.304,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=60.0° real=57.8° err=2.2° corr#0"
17.304,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=-30.0° real=-28.0° err=-2.0° corr#0"
17.576,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
17.589,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=75.0° real=73.0° err=2.0° corr#0"
17.696,8,Atta_8,"DEBUG: -1, ID: 8, TURN IMU: objetivo=60.0° real=57.1° err=2.9° corr#0"
17.75,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=180.0° real=177.2° err=2.8° corr#0"
17.892,4,Atta_4,"DEBUG: -1, ID: 4, TURN IMU: objetivo=60.0° real=57.2° err=2.8° corr#0"
17.909,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=60.0° real=57.3° err=2.7° corr#0"
18.056,1,Atta_1,"DEBUG: -1, ID: 1, TURN IMU: objetivo=30.0° real=27.8° err=2.2° corr#0"
18.085,9,Atta_9,"DEBUG: -1, ID: 9, TURN IMU: objetivo=90.0° real=87.2° err=2.8° corr#0"
18.275,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=45.0° real=42.6° err=2.4° corr#0"
18.376,7,Atta_7,"DEBUG: -1, ID: 7, MOVE interrumpido por IR — evasión -60°"
18.42,8,Atta_8,"DEBUG: -1, ID: 8, Movimiento completado"
18.633,4,Atta_4,"DEBUG: -1, ID: 4, Movimiento completado"
18.649,5,Atta_5,"DEBUG: -1, ID: 5, Movimiento completado"
18.761,10,Atta_10,"DEBUG: -1, ID: 10, MOVE interrumpido por IR — evasión +60°"
18.784,2,Atta_2,"DEBUG: -1, ID: 2, TURN IMU: objetivo=-60.0° real=-57.2° err=-2.8° corr#0"
18.841,6,Atta_6,"DEBUG: -1, ID: 6, MOVE interrumpido por IR — evasión -60°"
18.874,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
19.037,3,Atta_3,"DEBUG: -1, ID: 3, TURN IMU: objetivo=-135.0° real=-132.3° err=-2.7° corr#0"
19.248,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
19.327,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
19.893,9,Atta_9,"DEBUG: -1, ID: 9, Movimiento completado"
19.98,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
20.054,7,Atta_7,"DEBUG: -1, ID: 7, TURN IMU: objetivo=-60.0° real=-57.1° err=-2.9° corr#0"
20.149,1,Atta_1,"DEBUG: -1, ID: 1, Movimiento completado"
20.306,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=-90.0° real=-87.5° err=-2.5° corr#0"
20.471,10,Atta_10,"DEBUG: -1, ID: 10, TURN IMU: objetivo=60.0° real=57.2° err=2.8° corr#0"
20.534,6,Atta_6,"DEBUG: -1, ID: 6, TURN IMU: objetivo=-60.0° real=-57.3° err=-2.7° corr#0"
20.755,2,Atta_2,"DEBUG: -1, ID: 2, MOVE interrumpido por IR — evasión +60°"
20.807,7,Atta_7,"DEBUG: -1, ID: 7, Movimiento completado"
20.986,4,Atta_4,"DEBUG: -1, ID: 4, TURN IMU: objetivo=-135.0° real=-132.4° err=-2.6° corr#0"
21.15,3,Atta_3,"DEBUG: -1, ID: 3, Movimiento completado"
21.208,10,Atta_10,"DEBUG: -1, ID: 10, Movimiento completado"
21.256,2,Atta_2,"DEBUG: -1, ID: 2, Movimiento completado"
21.271,6,Atta_6,"DEBUG: -1, ID: 6, Movimiento completado"
21.285,5,Atta_5,"DEBUG: -1, ID: 5, TURN IMU: objetivo=-45.0° real=-42.6° err=-2.4° corr#0"
21.3,9,Atta_9,"DEBUG: -1, ID: 9, MOVE interrumpido por IR — evasión -60°"
